6,0,4,3,2,5,0,0,8,208
7,0,4,5,8,1,3,0,0,218
4,0,6,0,0,9,7,3,8,234
2,6,3,1,4,0,5,0,0,191
0,0,1,0,9,8,6,7,3,308
1,6,0,4,0,0,7,8,9,66
2,0,4,1,6,8,0,5,0,52
0,0,2,1,0,3,4,6,8,108
7,6,9,0,2,0,3,0,8,230
7,0,2,0,3,4,0,8,9,68
0,2,4,6,9,5,0,8,0,122
0,0,2,4,5,6,7,8,9,4
2,4,5,6,0,8,9,0,7,28
0,3,2,6,4,5,0,7,9,76
2,4,3,1,0,7,9,6,0,80
0,1,0,6,2,8,3,0,7,138
8,3,0,7,6,0,0,2,9,257
7,6,0,5,0,8,9,3,0,322
0,6,4,7,0,9,0,5,3,274
2,8,5,1,0,0,7,9,0,168
6,0,4,2,5,0,7,0,8,162
0,1,8,0,2,0,9,5,3,196
1,2,7,0,0,0,5,6,3,126
0,6,0,7,1,4,0,8,9,196
1,0,3,5,0,9,6,0,2,160
3,2,0,4,8,5,6,0,9,72
1,2,0,5,3,0,4,9,6,114
0,0,5,8,4,9,3,6,0,215
4,9,0,0,7,5,1,3,0,240
0,2,5,0,1,9,6,8,0,57
2,0,9,1,3,0,4,0,8,87
1,0,0,2,4,6,7,8,9,52
3,0,4,1,7,8,5,9,0,68
3,1,6,7,0,5,0,8,9,104
4,9,3,2,7,0,5,0,8,190
0,3,1,0,6,8,7,4,5,244
5,2,1,9,0,3,7,0,8,168
6,2,1,0,3,0,7,8,5,72
0,3,0,1,5,4,9,6,7,60
1,3,4,2,8,0,6,0,9,98
1,3,4,6,8,7,0,9,0,148
0,7,6,5,0,9,8,1,0,244
0,4,8,3,9,1,0,5,0,228
3,0,1,2,5,0,6,7,8,62
1,4,6,5,9,2,0,7,0,146
3,0,0,0,2,7,6,9,4,120
2,5,4,0,0,8,6,0,1,122
4,7,1,3,5,0,6,0,8,108
2,3,4,6,0,7,9,8,0,128
0,8,0,0,1,2,5,3,6,204
0,0,6,8,4,7,5,9,0,311
0,1,0,3,4,6,7,8,9,2
2,3,4,5,6,0,9,0,7,14
4,0,2,6,3,5,0,7,8,150
1,0,0,5,4,3,7,9,8,232
0,4,1,0,8,5,2,6,9,40
1,3,4,5,6,0,0,9,8,44
2,0,1,3,7,4,5,8,0,50
3,4,5,0,0,6,9,7,8,60
1,0,4,0,5,8,3,0,9,120
5,0,8,0,7,4,9,0,6,245
0,0,4,0,1,2,6,8,9,16
1,3,4,6,7,0,0,0,8,42
3,1,9,0,2,4,6,8,0,226
1,0,2,4,8,6,0,9,3,202
2,4,5,6,8,0,7,0,3,156
4,0,5,0,6,7,3,9,8,152
2,3,5,0,9,0,6,7,0,82
2,4,0,0,7,5,6,0,9,97
4,6,0,5,2,9,7,8,0,88
1,2,0,5,7,4,9,8,0,100
2,1,4,3,0,9,6,7,0,62
0,1,4,3,7,8,5,9,0,112
0,0,5,2,1,9,7,8,0,38
0,0,5,2,4,8,0,6,7,58
2,3,4,7,8,0,6,0,0,112
1,2,0,0,9,7,6,0,3,132
0,0,1,2,3,5,6,7,8,6
1,3,4,5,6,7,8,0,0,12
2,4,0,7,0,1,0,5,9,162
0,1,3,4,2,5,0,8,0,136
2,0,0,3,4,0,5,8,9,22
2,6,3,0,5,4,0,0,8,52
4,1,0,0,2,3,5,6,9,108
6,1,2,8,0,0,9,7,4,234
1,0,6,0,3,0,7,8,9,14
2,0,6,7,4,9,0,8,0,24
5,0,4,0,0,9,2,6,8,170
1,5,0,7,8,6,0,9,0,190
2,3,5,4,9,7,0,0,6,194
1,3,6,4,0,0,9,7,2,156
2,3,1,0,0,6,7,8,9,58
0,2,3,1,8,6,5,0,7,100
5,2,6,7,3,0,0,8,9,90
2,5,4,1,0,7,9,0,6,88
0,2,1,7,3,5,8,0,9,60
2,3,0,1,7,8,6,0,9,94
1,0,4,0,0,3,6,8,9,84
1,0,2,6,5,4,0,0,9,113
4,9,0,6,1,0,0,2,7,151
0,0,1,5,4,3,0,2,9,116
6,3,1,5,0,0,2,0,8,170
1,3,0,7,0,9,2,4,0,184
2,4,1,0,8,6,7,0,9,106
2,9,3,0,6,0,7,8,5,258
0,0,5,2,8,3,7,0,9,42
1,3,4,5,6,0,0,0,9,54
0,8,1,3,5,6,7,0,9,174
1,0,3,4,2,7,6,8,0,180
0,4,7,3,0,0,5,9,1,212
1,4,0,0,0,2,8,5,7,214
0,3,0,2,5,0,6,8,9,16
4,5,6,0,8,0,7,0,9,32
0,4,5,3,0,9,6,8,0,115
0,3,0,8,0,5,7,9,6,154
2,4,8,1,0,0,6,3,7,154
4,1,2,8,6,3,7,0,0,178
0,1,3,4,2,0,5,0,9,28
0,0,5,1,2,9,7,0,8,48
3,4,0,8,6,2,9,0,5,236
3,0,0,2,4,6,8,1,5,126
3,2,1,5,0,8,6,4,0,144
0,1,0,8,6,2,9,4,7,238
0,0,5,9,4,2,3,7,6,262
1,2,4,0,5,8,9,7,0,212
0,2,3,6,8,4,0,9,0,120
1,5,9,0,3,0,8,6,0,164
2,0,1,0,4,6,7,8,9,4
1,3,4,5,7,0,9,0,8,16
4,1,0,3,6,9,7,8,0,58
1,2,3,0,5,0,4,8,7,82
0,0,3,1,2,0,4,6,9,6
1,2,3,5,0,8,0,7,0,14
5,6,7,3,2,9,0,8,0,310
0,3,1,4,9,2,8,5,0,250
4,2,6,5,8,0,7,0,9,220
1,3,8,0,2,0,5,6,9,264
0,3,1,0,2,4,6,7,8,14
1,0,0,4,2,3,9,5,7,34
2,1,5,0,6,9,7,8,0,94
3,6,4,0,0,7,1,5,8,114
0,4,0,3,5,2,6,8,9,46
1,2,4,5,0,6,0,9,7,86
5,6,2,8,0,0,3,7,9,138
4,0,1,8,0,3,6,2,7,98
0,5,9,4,0,0,2,6,8,120
0,0,3,2,7,4,6,9,0,107
0,2,3,1,7,0,0,4,8,58
2,3,4,5,0,0,6,8,0,114
0,0,3,1,5,9,8,2,0,206
7,0,3,8,0,1,0,9,6,248
0,9,3,0,2,4,0,5,7,154
0,4,5,8,0,9,2,0,7,172
2,7,0,3,0,1,5,8,4,92
0,2,3,1,7,4,0,8,6,132
1,7,4,3,5,0,0,0,9,84
2,0,0,0,5,8,6,3,9,114
2,3,1,5,0,0,8,4,9,180
2,5,4,0,1,8,0,9,7,184
1,0,5,2,9,0,6,0,7,66
3,4,5,0,7,9,0,8,0,60
2,4,0,3,0,5,7,9,8,242
9,3,0,2,0,1,7,4,5,220
0,2,0,1,0,3,6,7,9,4
1,2,3,0,7,9,4,0,0,8
0,1,4,2,7,0,8,3,9,150
1,0,3,2,9,7,5,8,0,152
2,0,7,1,0,0,6,9,4,226
2,3,0,8,0,9,0,4,5,219
2,0,1,3,0,4,6,7,8,58
2,3,4,5,7,8,0,0,9,106
0,4,0,9,2,0,6,7,5,259
1,0,2,0,3,0,4,6,7,153
6,0,5,1,0,0,7,8,9,124
0,0,4,0,2,1,6,7,8,98
1,0,3,0,2,0,4,5,9,8
2,3,4,0,0,9,7,8,0,30
5,2,3,7,0,0,0,8,4,103
1,3,8,0,0,2,7,4,0,102
1,0,0,4,2,3,5,0,7,42
0,1,3,6,9,0,8,0,5,116
0,1,0,4,2,5,6,7,9,72
1,2,0,8,5,4,0,6,7,148
0,7,1,6,3,5,4,0,9,174
1,3,0,6,2,0,4,9,5,180
2,3,0,0,0,5,6,7,9,10
3,4,5,6,8,9,0,0,0,18
0,4,6,2,0,0,7,8,9,94
0,0,3,1,0,4,8,5,9,108
3,0,2,7,0,4,0,6,9,142
6,1,5,3,8,0,0,9,0,192
0,4,2,5,3,0,6,8,9,86
0,4,2,1,5,3,9,0,7,106
3,0,0,6,2,4,8,0,9,52
1,4,6,0,7,9,0,0,8,62
4,1,0,7,0,6,8,5,9,50
1,3,4,0,7,8,5,0,9,60
0,3,1,5,2,0,6,4,7,150
1,0,2,5,6,7,0,3,8,198
1,0,0,2,3,5,6,8,9,8
0,3,4,0,6,7,2,5,8,60
4,0,1,9,8,0,7,2,6,268
1,0,2,7,4,3,5,0,6,202
6,5,0,1,0,2,7,8,9,132
1,0,2,9,6,0,7,8,3,168
3,0,1,2,0,8,7,9,4,218
2,1,3,0,0,4,6,9,7,250
0,0,0,2,3,4,6,7,9,14
1,0,3,0,2,0,6,7,9,28
4,5,2,8,0,6,0,7,9,98
0,1,2,9,4,3,6,8,0,124
1,0,0,0,2,5,3,4,8,96
3,4,5,8,0,9,0,7,0,164
0,0,1,0,5,3,7,8,9,76
3,4,5,0,7,0,0,8,9,136
0,0,3,1,2,0,5,6,8,6
3,4,5,6,8,0,0,0,9,18
3,0,6,4,5,0,7,8,9,24
1,2,3,0,7,8,6,0,9,48
1,2,6,5,0,4,8,3,0,148
1,2,4,0,7,9,6,0,5,230
0,3,5,6,0,9,0,4,8,91
0,2,3,1,0,9,0,5,8,66
1,2,3,0,5,0,8,6,0,183
7,1,3,4,0,0,5,0,2,166
2,3,1,5,0,4,0,6,7,22
2,3,4,5,0,8,9,6,0,34
6,0,0,2,9,1,7,8,5,252
0,0,7,1,3,5,4,2,8,200
5,0,6,0,3,1,7,8,9,190
3,9,1,7,0,5,6,8,0,270
1,0,4,5,7,3,0,0,9,90
1,0,2,6,9,3,5,0,0,110
0,3,0,2,0,4,5,8,9,6
2,3,4,0,7,8,5,0,0,10
5,0,0,0,3,1,7,2,9,128
1,0,7,2,6,8,5,0,0,191
0,3,1,2,4,8,6,7,0,126
9,5,2,6,0,4,0,3,7,192
0,5,8,3,1,0,6,7,0,98
2,3,0,0,0,6,1,8,9,105
0,5,4,6,7,3,0,1,9,204
2,0,4,0,5,3,8,6,7,172
3,2,5,8,0,4,7,0,9,238
9,2,0,0,1,3,8,7,4,260
6,2,7,0,1,5,0,4,3,248
1,3,0,8,5,2,6,0,7,218
5,6,2,3,8,0,7,9,0,224
2,7,0,5,1,4,8,0,6,228
4,5,1,0,6,9,7,0,8,64
1,2,4,5,8,0,9,0,6,58
0,2,3,0,1,9,5,6,0,30
0,2,0,1,6,3,5,0,9,38
3,2,5,0,0,1,6,7,9,112
2,0,0,5,7,4,8,3,6,180
3,0,1,2,8,0,6,4,9,106
1,0,4,0,2,6,5,8,7,98
3,0,4,0,5,1,6,7,9,80
0,2,3,1,0,7,5,9,8,144
0,3,4,8,0,6,0,7,9,200
0,2,9,3,4,0,6,0,8,178
3,0,4,2,5,0,8,0,9,134
7,0,1,2,0,4,6,8,0,154
5,3,9,0,2,0,6,0,8,190
2,0,4,1,8,5,0,9,0,193
2,0,6,0,8,4,3,7,9,110
2,3,0,6,0,5,9,8,7,168
3,1,0,2,7,5,6,8,0,54
1,2,3,9,0,7,0,5,8,84
4,2,0,6,0,5,7,1,9,146
3,5,1,4,0,8,9,7,0,210
2,6,0,0,3,4,7,8,9,156
1,5,0,0,8,2,9,7,4,204
2,4,0,5,0,1,6,7,8,156
6,2,3,0,5,7,1,0,9,222
1,9,3,2,5,0,6,0,7,156
6,0,4,9,5,3,7,0,2,184
2,3,1,0,0,4,5,7,8,16
2,3,0,0,7,4,6,9,8,68
3,5,2,0,8,6,7,0,9,58
1,3,0,8,5,4,6,7,0,98
2,5,0,7,4,6,8,0,9,98
0,1,3,6,7,0,9,8,4,94
0,0,2,1,3,0,4,5,7,80
2,0,5,9,6,8,0,0,1,212
2,0,6,7,3,9,0,8,0,209
1,2,3,6,0,0,5,9,0,168
0,2,0,0,3,5,6,7,8,8
1,5,6,0,8,0,7,0,9,32
0,1,6,3,5,0,7,8,9,16
1,0,3,6,0,2,9,7,8,38
4,2,1,6,5,0,0,8,9,96
1,0,5,6,0,3,9,7,8,116
6,1,0,4,5,0,7,8,9,106
3,8,4,1,9,6,5,0,0,180
4,0,3,1,6,0,7,8,9,84
3,4,7,2,5,6,0,9,0,136
2,0,1,4,0,9,3,5,6,174
1,0,4,7,3,8,5,9,0,182
2,4,1,6,9,0,0,5,7,222
2,3,0,1,7,0,8,5,9,246
3,0,1,0,4,5,6,7,8,6
1,2,3,4,5,0,7,0,6,12
3,6,1,2,0,9,7,8,0,74
2,3,4,0,7,0,5,6,8,100
0,2,8,0,1,3,6,0,7,142
4,5,9,0,7,0,2,6,0,170
0,2,1,0,6,5,7,4,9,88
1,3,4,6,5,7,9,0,0,152
0,4,1,3,0,5,7,8,9,8
1,2,4,5,6,8,0,9,0,18
4,1,0,2,0,3,8,9,0,156
0,5,3,7,0,8,0,1,4,212
4,1,6,0,9,8,7,0,5,210
5,6,4,0,9,2,3,0,7,224
7,3,0,1,0,8,9,4,5,186
4,2,1,8,5,0,9,0,3,150
0,4,5,2,8,0,7,0,9,68
0,3,0,1,2,6,4,5,0,55
1,0,9,4,3,2,7,0,0,100
1,0,4,0,8,2,0,7,9,93
0,2,0,6,1,9,8,4,5,226
3,0,8,6,5,0,7,4,9,270
0,4,5,1,0,0,6,7,8,38
1,2,6,0,0,8,7,9,0,84
1,9,0,4,0,0,3,6,5,236
2,1,3,0,0,6,0,5,7,194
0,2,0,6,1,3,0,5,7,92
3,1,5,0,8,0,7,6,0,164
1,3,0,0,6,9,7,0,8,104
1,0,3,7,5,9,8,0,0,127
0,3,5,6,4,1,0,8,9,148
1,0,2,7,8,4,5,0,6,242
1,3,4,2,8,0,0,6,9,74
1,3,0,0,6,4,9,7,8,102
2,8,5,4,6,0,3,0,9,104
1,2,0,6,3,7,0,4,8,116
0,3,5,2,8,0,6,0,9,60
2,3,4,5,6,0,0,0,7,46
1,0,3,4,2,0,7,5,0,122
6,0,3,0,5,7,8,9,0,230
1,0,0,6,2,5,7,0,8,30
2,0,3,1,5,7,0,0,4,30
0,0,4,2,3,9,7,8,0,34
4,0,5,3,8,9,0,6,0,38
3,8,0,5,0,2,7,0,9,240
5,0,6,4,7,8,0,9,0,324
2,1,4,7,0,0,8,3,9,66
1,2,3,4,8,5,9,0,0,90
0,1,3,2,0,4,5,6,8,28
3,4,0,6,0,5,9,8,7,88
4,0,2,3,5,0,6,7,8,64
1,2,0,6,7,4,9,8,0,80
3,0,0,2,1,4,7,8,9,62
1,2,0,0,7,5,6,9,8,74
0,4,5,6,7,3,0,8,0,198
3,0,4,0,6,7,0,1,5,146
2,4,0,0,0,3,1,9,8,113
1,5,4,2,9,0,0,8,0,132
2,3,1,0,9,0,5,7,4,222
1,7,2,0,5,3,8,0,9,266
5,6,2,0,4,1,3,8,0,204
0,4,5,2,9,0,1,7,6,222
1,5,0,4,2,8,0,6,7,166
1,2,0,5,0,3,4,7,8,162
7,0,4,0,1,2,6,9,0,142
6,2,3,0,0,0,1,4,9,113
0,3,4,5,1,0,0,7,9,26
1,4,5,0,8,9,0,6,0,42
0,4,0,1,0,5,6,8,9,8
1,3,4,6,0,8,0,7,0,14
1,2,3,5,6,7,0,0,0,72
1,5,3,0,0,4,0,9,7,164
3,2,0,0,5,6,7,8,9,10
1,2,3,4,6,7,8,0,0,14
0,1,2,8,3,0,0,6,9,62
0,3,4,5,0,9,2,0,6,64
0,1,0,2,0,3,5,7,9,12
1,2,4,6,9,0,0,0,7,58
4,0,0,2,8,7,6,0,3,190
0,3,0,1,2,5,8,6,0,204
1,0,9,0,4,0,5,6,2,159
7,1,4,6,0,0,0,3,8,156
0,1,0,2,9,5,6,8,4,208
8,2,4,3,0,5,0,7,6,228
3,4,5,0,6,1,0,7,9,124
1,0,6,4,3,5,0,8,2,144
4,0,5,7,1,9,6,8,0,248
3,5,0,0,8,1,7,6,4,226
6,3,4,0,5,2,7,0,8,80
1,2,3,0,8,0,4,9,5,96
3,2,1,0,4,0,5,6,8,30
1,0,3,5,2,7,8,0,6,44
2,1,0,4,5,0,6,7,9,38
2,3,5,6,8,9,0,0,7,98
2,4,1,0,8,5,6,0,9,156
6,0,3,0,2,8,9,7,5,226
0,6,5,0,3,0,7,9,8,238
5,6,0,3,0,4,7,2,0,199
4,9,0,0,6,7,1,3,5,216
2,4,3,0,0,8,1,7,9,162
8,6,0,3,0,1,7,0,9,234
5,0,9,6,4,0,7,0,3,272
0,0,2,6,1,7,0,5,3,210
6,5,8,1,0,2,0,0,7,252
7,3,2,4,8,5,0,9,0,228
5,1,4,8,6,0,9,0,3,228
1,6,0,0,3,0,2,4,9,84
0,2,0,1,8,4,0,6,9,120
0,0,5,3,2,4,7,8,9,26
1,2,3,5,8,0,9,6,0,40
2,0,0,0,7,6,8,9,4,248
1,0,2,9,6,3,0,0,5,222
2,1,6,4,5,0,3,0,9,204
2,4,0,1,6,7,9,8,0,262
3,2,0,6,4,0,5,0,8,66
1,2,6,0,0,8,7,0,9,102
0,2,3,0,6,7,0,1,5,68
0,3,4,2,7,0,5,6,0,96
4,0,8,3,2,0,0,7,9,214
0,2,0,6,4,9,5,8,0,238
0,1,5,8,2,6,0,4,9,136
2,3,4,7,0,6,9,5,0,172
0,1,5,6,2,8,0,7,0,145
0,2,0,5,0,8,6,3,7,177
1,0,0,0,6,3,8,7,9,170
1,2,0,0,6,3,9,0,7,172
6,0,0,0,2,3,7,8,9,102
1,3,0,7,0,9,0,5,4,142
0,8,9,3,4,2,6,0,0,272
9,5,0,2,7,0,0,1,8,264
0,5,0,0,3,6,7,8,9,160
2,8,0,3,4,6,7,0,0,230
0,2,6,0,4,9,7,0,8,246
2,0,4,1,0,0,8,7,5,200
3,4,1,2,7,0,0,8,9,156
0,1,2,6,7,3,9,0,8,128
0,2,1,5,0,4,6,0,8,138
1,9,0,7,0,4,8,0,3,240
1,6,3,4,0,0,0,9,2,74
7,3,4,0,6,0,9,0,8,170
0,2,6,5,4,0,1,0,9,186
2,4,0,9,0,6,0,7,8,272
6,4,0,7,0,5,1,9,0,116
2,1,5,0,7,9,6,0,0,86
0,2,3,4,1,9,0,0,7,78
5,7,0,2,0,6,8,0,9,145
4,6,7,0,1,9,8,0,5,312
3,6,5,7,0,8,1,9,0,276
2,0,3,1,0,8,0,4,6,72
2,6,3,0,1,0,4,0,7,89
4,2,0,9,0,5,8,7,6,226
0,1,2,5,9,3,0,4,8,198
7,4,6,8,1,0,5,0,9,160
1,2,0,4,5,3,0,9,6,112
2,1,0,0,5,6,7,8,9,6
1,3,4,0,5,8,9,7,0,24
0,2,3,4,0,1,5,8,9,112
1,7,0,5,4,6,0,8,2,216
0,3,5,0,2,9,0,6,7,112
0,2,4,1,6,0,0,7,8,136
4,1,0,7,5,6,0,8,9,110
2,4,0,6,1,7,0,9,8,130
2,0,8,3,4,0,5,9,0,122
0,4,5,0,3,9,8,0,7,122
0,3,2,1,0,0,4,6,9,26
0,1,5,3,0,9,6,0,8,58
4,1,9,0,3,8,7,5,0,178
2,4,5,0,0,8,6,9,7,148
1,0,4,2,0,0,5,3,8,160
8,2,9,5,0,0,7,0,1,276
8,2,6,0,5,0,4,7,9,180
1,3,0,4,2,8,9,7,0,128
0,3,0,1,7,4,0,6,9,50
4,0,2,0,6,5,0,7,8,76
0,3,9,5,6,0,8,0,4,249
5,1,4,0,0,0,6,3,7,158
2,7,4,3,0,5,6,9,0,108
3,7,5,2,8,9,0,6,0,172
4,6,2,0,9,0,8,0,7,278
2,0,3,5,1,0,8,0,6,193
1,0,0,7,3,6,0,8,9,16
4,5,6,7,0,8,0,0,9,34
2,0,3,1,5,7,0,0,4,62
2,4,6,0,9,0,0,7,8,108
0,3,1,6,5,4,2,0,9,90
4,6,1,0,0,8,9,7,2,180
0,0,2,1,6,3,0,5,9,40
1,4,0,8,9,6,7,0,0,90
0,4,0,2,0,5,6,7,8,20
0,4,5,1,7,0,6,0,8,44
2,1,4,3,7,0,5,0,8,42
1,2,3,4,0,7,8,6,0,48
0,1,3,0,0,2,6,7,9,30
1,0,3,7,0,6,9,8,0,106
1,3,0,2,5,9,6,8,0,38
2,4,0,6,8,5,9,7,0,54
0,4,1,6,2,5,0,7,9,58
0,7,3,2,0,8,1,5,9,94
4,8,5,7,2,0,9,0,6,204
1,3,4,0,9,0,7,5,8,188
0,1,6,3,5,8,0,7,9,166
2,0,4,5,6,8,9,0,3,190
0,3,0,6,5,0,4,8,9,120
2,3,4,5,7,0,0,9,0,118
0,1,3,0,9,4,6,0,8,185
0,0,3,2,4,5,6,0,7,169
6,0,3,2,1,8,4,0,5,190
2,0,4,0,5,7,9,1,6,156
1,4,0,0,0,7,3,5,9,160
1,8,0,0,5,6,0,7,9,232
2,8,3,1,0,0,4,9,0,94
3,5,0,2,0,0,6,7,8,91
1,0,0,0,2,3,4,5,7,6
2,3,4,6,0,9,0,8,0,32
4,0,6,5,0,3,7,9,8,260
3,7,4,9,0,0,2,8,6,290
2,1,0,3,8,7,6,5,0,198
0,1,0,9,8,6,7,5,2,306
3,0,8,4,1,0,5,2,7,166
0,1,3,4,5,6,7,2,0,168
3,2,4,0,6,0,5,9,0,200
1,2,0,0,6,3,7,0,9,234
5,2,0,4,8,6,7,9,0,296
4,0,1,0,2,3,8,6,7,166
1,0,3,5,0,0,6,2,8,86
0,5,3,1,7,0,6,0,8,118
2,1,5,0,0,8,7,6,3,116
0,1,3,5,7,0,9,2,8,124
1,0,2,0,9,0,4,6,3,71
1,2,5,0,6,7,0,8,0,94
2,6,4,0,0,7,0,1,5,109
0,0,3,1,2,6,0,8,9,103
2,5,1,3,7,0,6,0,9,98
1,2,4,9,7,8,0,5,0,192
1,3,4,2,7,0,6,0,9,162
1,2,5,6,7,0,9,0,8,200
1,0,4,7,9,8,0,2,0,143
1,7,0,0,3,6,4,2,0,143
3,4,2,0,7,5,6,0,8,58
1,2,3,0,4,0,8,6,5,72
0,4,9,1,0,5,0,6,7,216
4,0,2,8,1,0,6,3,0,186
2,1,5,6,4,9,8,0,0,216
2,4,3,8,0,0,7,5,1,202
3,4,0,0,0,5,6,7,9,14
2,3,4,6,7,0,0,8,0,32
0,6,0,2,0,4,7,8,9,32
1,3,5,6,0,8,0,7,0,28
1,5,9,0,0,0,7,4,8,200
0,7,2,0,1,3,5,0,6,216
2,8,1,0,3,6,7,0,9,76
1,0,3,0,6,4,5,8,7,122
8,2,1,7,3,4,9,0,0,242
7,0,3,5,4,6,2,9,0,272
7,2,0,0,4,5,8,0,9,94
5,0,6,2,8,0,0,7,9,104
0,1,0,2,3,4,5,8,9,2
1,2,3,5,6,0,9,0,7,14
0,3,0,2,0,4,5,6,9,6
3,5,6,7,8,0,0,0,9,18
0,4,5,3,0,8,7,9,0,244
5,0,4,1,9,0,0,6,8,273
0,2,3,0,5,4,6,7,8,178
2,4,3,0,0,7,1,5,9,222
0,3,0,1,0,5,6,7,9,6
2,3,4,6,7,0,0,0,9,18
0,3,1,2,0,4,5,7,9,20
3,4,0,6,7,5,9,8,0,56
2,4,9,1,3,8,0,5,0,208
0,1,0,9,2,4,5,7,8,236
2,3,1,7,0,8,5,4,0,102
1,2,3,4,0,5,0,7,6,88
4,0,1,3,8,5,0,7,9,76
2,5,0,0,6,3,9,7,8,90
1,6,4,3,7,0,2,0,5,122
2,3,0,6,0,4,5,8,7,148
0,0,1,2,4,5,6,7,8,2
1,3,4,6,0,7,9,0,8,30
0,7,2,1,4,0,5,0,8,118
0,3,0,9,4,6,2,5,0,168
7,2,4,0,0,0,6,3,8,138
1,2,0,7,0,6,3,5,0,144
3,0,1,0,2,5,6,7,8,90
1,2,4,5,0,8,9,7,0,158
6,5,0,7,2,1,0,8,9,264
0,3,8,2,1,9,6,7,0,282
1,0,5,6,2,0,0,8,9,162
3,0,0,0,6,4,2,8,7,228
1,0,4,2,0,0,6,8,9,14
1,2,3,7,8,0,0,0,9,24
0,4,0,2,6,1,0,5,8,78
2,0,7,0,0,3,6,8,4,124
0,7,1,2,4,5,0,8,9,102
0,3,4,1,0,6,8,5,7,102
5,8,4,1,7,0,0,0,9,202
4,7,8,0,1,5,3,0,0,186
0,5,2,3,6,4,0,0,7,156
2,9,0,1,3,0,0,6,5,186
7,1,5,0,2,0,6,0,9,224
0,2,5,8,4,0,0,1,6,214
3,0,4,1,8,0,6,9,0,92
5,1,3,6,0,7,0,2,0,98
1,0,4,3,2,9,5,7,0,138
2,8,3,6,0,0,9,5,7,216
3,2,7,4,0,8,6,0,0,234
2,0,4,6,8,0,5,0,3,228
2,1,0,4,9,0,6,5,7,146
0,5,4,1,8,0,9,2,6,134
6,1,8,0,2,0,9,0,3,147
0,5,0,0,1,6,7,3,8,148
2,0,0,6,8,3,5,4,1,166
1,6,2,0,8,3,5,4,0,172
2,5,1,7,8,0,9,0,6,92
1,3,0,9,0,4,6,5,7,84
0,2,0,1,3,0,4,7,8,42
1,4,0,7,0,8,9,0,5,132
7,2,0,3,4,1,8,9,0,200
4,1,3,0,2,7,9,0,6,160
5,8,0,7,4,3,0,9,6,160
2,0,5,1,6,8,9,0,7,114
3,0,1,0,4,9,2,7,8,182
6,4,2,9,0,7,0,1,8,208
0,0,7,2,1,5,3,6,9,162
9,1,3,0,6,5,0,7,8,222
1,0,0,2,4,3,0,5,9,68
7,0,4,0,3,5,8,0,9,144
1,0,6,5,0,9,8,7,0,206
6,0,4,1,7,2,0,9,0,183
