3,9,4,0,0,6,2,5,0,53
3,0,4,7,1,8,0,9,0,43
0,5,0,3,4,9,6,8,0,19
0,4,6,2,8,0,7,0,9,18
0,2,3,0,8,1,7,9,4,32
1,2,3,4,5,0,0,8,7,15
1,2,4,0,6,0,5,0,7,12
0,2,5,7,8,3,0,0,9,27
0,1,0,9,0,6,7,5,8,54
1,0,8,2,3,0,0,5,6,33
0,9,4,1,0,3,0,7,5,53
2,0,3,0,5,6,0,7,4,36
0,9,1,2,0,4,6,7,3,59
1,4,6,9,0,3,0,5,8,49
2,3,1,4,8,0,6,0,7,36
0,1,0,6,2,4,5,8,7,33
0,7,5,1,0,3,8,0,9,39
0,1,0,8,6,2,5,0,9,51
4,1,5,6,0,0,0,8,9,21
0,3,0,4,2,9,1,0,6,27
0,1,6,0,4,0,9,8,3,71
1,0,5,8,6,0,0,4,9,38
0,1,0,2,3,4,6,7,9,1
1,2,3,4,7,8,0,9,0,9
5,0,4,2,3,0,6,8,0,38
2,5,0,6,0,9,0,3,7,25
1,0,2,8,0,3,6,7,4,51
2,3,0,1,8,0,4,9,6,39
5,0,9,0,1,3,2,0,8,47
0,8,0,6,4,0,1,9,2,46
0,7,5,0,6,0,8,2,9,49
7,4,0,2,0,8,1,6,0,36
0,2,1,3,0,4,5,6,7,7
1,2,0,4,5,3,0,9,6,18
0,1,0,2,3,5,6,7,8,1
1,2,3,4,5,6,0,9,0,9
0,4,5,0,1,9,6,7,0,15
1,2,6,0,7,9,0,8,0,15
0,1,0,2,4,6,7,8,9,1
1,2,4,5,6,0,9,0,7,7
2,0,6,4,5,8,7,9,0,45
4,0,0,1,9,5,6,8,7,64
3,9,5,2,8,0,6,0,0,45
1,4,0,6,3,0,5,0,9,27
7,1,0,0,5,2,0,6,9,40
8,1,0,7,4,0,0,9,5,55
2,1,0,0,8,3,6,4,9,44
1,3,9,0,0,2,4,7,6,73
1,3,0,0,0,4,5,8,9,4
0,2,3,1,5,9,4,0,0,5
9,3,4,0,0,8,5,7,0,88
0,1,4,6,2,0,0,7,5,38
0,2,0,1,0,5,6,8,9,2
2,3,5,6,9,0,0,0,7,23
4,5,0,1,2,7,0,6,0,33
8,0,9,3,4,0,7,6,0,68
8,0,2,0,1,5,0,6,9,35
0,0,4,6,2,7,5,0,3,24
2,5,1,3,6,0,0,7,4,47
2,8,5,1,0,0,4,9,3,48
2,6,5,0,1,0,7,8,9,26
5,3,2,9,0,1,4,8,0,61
2,3,1,0,8,4,0,5,9,18
3,0,4,2,6,7,0,5,8,31
4,0,5,7,1,0,8,0,9,29
1,2,0,6,7,4,0,0,9,13
3,0,1,2,4,0,7,8,9,10
1,2,0,5,0,3,9,7,8,18
2,4,1,7,6,0,0,8,9,19
1,3,4,5,0,7,9,0,8,15
2,1,4,7,0,0,5,3,9,30
1,2,4,5,9,8,0,0,6,30
0,8,1,4,0,2,3,0,5,51
0,2,4,9,8,1,0,0,7,63
4,5,2,7,8,0,9,6,0,54
0,1,5,6,4,7,9,0,8,20
0,1,0,2,0,5,6,8,4,41
2,0,3,0,0,5,6,7,8,8
0,5,1,6,3,0,2,0,7,37
8,5,1,0,0,0,2,6,7,62
4,3,8,6,0,5,0,0,7,53
4,3,0,1,0,0,5,2,9,25
0,3,9,0,8,1,2,7,4,59
4,1,0,0,8,3,9,7,2,51
4,0,3,5,2,0,0,6,7,25
1,9,3,0,0,0,4,5,2,37
5,7,1,0,4,8,9,6,0,75
1,2,3,6,0,0,9,8,7,30
0,4,5,1,0,0,6,7,9,9
3,4,5,0,7,8,0,6,0,12
2,5,0,3,1,8,6,0,9,33
1,2,4,5,9,7,0,0,6,30
4,0,1,0,2,5,6,7,9,10
1,0,2,0,6,3,5,9,7,26
0,5,2,3,6,0,7,8,9,11
3,0,5,6,0,4,9,8,7,38
7,0,2,0,6,3,8,9,0,52
7,0,3,6,4,0,0,1,8,39
2,5,4,6,0,0,3,7,8,49
6,0,4,3,2,8,7,9,0,57
2,4,1,0,6,8,7,5,0,43
1,4,7,6,8,2,9,0,0,46
5,3,9,0,7,8,0,0,1,64
1,4,6,0,9,8,0,0,7,54
5,0,1,2,0,4,7,8,9,23
5,0,1,3,0,2,9,7,8,35
2,3,1,4,8,0,0,5,6,40
2,4,6,5,3,0,8,7,0,33
1,3,6,0,0,8,7,9,0,33
1,9,0,0,7,4,0,5,8,64
2,1,4,0,7,0,6,5,9,44
1,8,0,9,3,5,0,4,2,60
0,5,6,0,1,9,7,0,8,25
0,2,3,8,0,7,0,5,9,57
1,0,3,0,2,0,7,8,9,4
2,3,4,0,7,0,6,0,9,15
2,5,0,0,0,8,1,6,3,42
2,0,3,0,1,0,4,6,9,8
0,6,5,2,3,9,7,0,8,48
0,2,3,1,5,6,8,0,7,19
0,4,5,6,2,0,8,1,9,34
3,2,4,0,8,9,5,7,0,56
3,5,1,4,9,0,7,0,8,43
8,0,5,4,1,2,6,0,7,64
1,5,0,2,3,0,7,8,9,12
0,0,3,1,2,5,4,9,6,27
0,4,2,6,5,9,3,0,8,53
0,1,4,6,3,7,9,0,8,19
1,2,0,0,8,3,5,0,9,11
1,2,4,0,9,0,0,6,7,35
4,5,6,8,3,0,0,9,0,75
1,8,0,6,2,0,0,4,9,35
2,0,1,0,7,5,8,9,6,44
3,4,5,0,9,0,7,6,8,52
0,1,0,2,3,9,0,6,7,29
0,0,3,2,4,7,5,0,9,32
1,0,3,6,2,0,4,8,0,28
1,5,0,8,2,9,0,7,0,29
2,0,1,6,3,5,8,0,9,16
1,2,3,0,5,0,4,9,8,21
2,5,9,0,6,0,0,7,8,46
0,2,3,8,4,7,0,6,0,62
4,0,0,3,0,6,7,8,9,8
9,0,3,0,2,0,6,5,7,61
0,3,4,9,2,1,7,0,8,55
9,5,0,0,3,4,1,6,8,59
5,2,3,7,4,0,8,0,1,56
3,0,5,9,4,0,8,1,6,74
0,0,0,1,2,3,5,7,9,0
4,5,6,0,8,0,7,0,9,16
5,2,3,1,0,0,4,9,0,33
1,3,2,8,0,0,0,6,5,46
0,0,4,2,3,0,7,8,9,4
1,0,3,2,0,0,5,7,9,6
3,0,7,0,0,5,6,8,4,50
7,6,0,3,9,0,5,0,4,88
2,3,6,7,5,0,8,0,9,41
1,0,2,6,8,0,9,7,5,27
5,1,6,2,0,8,7,0,9,33
1,2,0,5,4,0,9,6,8,22
4,0,0,0,7,5,3,6,9,24
5,6,0,0,7,0,3,8,9,41
0,0,4,1,3,9,5,0,6,19
3,0,6,7,4,0,0,8,9,16
3,2,6,0,8,4,0,7,9,30
1,6,5,9,2,7,0,0,8,42
0,2,7,1,0,3,4,5,0,22
0,3,4,8,0,9,2,5,0,22
0,3,1,5,2,4,6,0,7,16
6,0,2,5,4,3,9,8,0,64
3,0,5,0,8,0,6,4,9,39
6,2,3,0,0,4,0,9,7,47
2,4,1,0,5,0,6,7,9,11
0,1,4,9,0,3,6,5,8,46
0,0,2,0,1,4,5,6,9,5
2,3,0,7,0,4,0,8,9,12
7,6,2,3,0,5,0,9,4,76
0,4,0,1,3,8,5,7,9,38
0,3,0,5,2,0,6,9,8,56
0,3,4,0,7,5,0,2,6,45
0,5,0,7,2,6,0,8,9,14
1,4,0,0,6,5,9,0,7,52
0,6,5,0,1,0,4,8,9,34
2,0,0,1,3,0,5,8,9,7
2,7,4,9,0,0,3,6,5,65
8,2,3,1,0,4,5,0,6,43
4,6,1,5,9,0,0,0,2,54
3,2,1,0,6,0,0,4,8,24
8,2,1,0,7,6,4,9,0,59
1,0,0,5,2,4,9,7,6,32
5,0,4,1,8,7,0,6,0,59
5,0,3,0,1,7,4,0,8,45
4,1,0,0,2,5,6,7,9,11
1,2,3,0,6,8,4,9,0,13
3,2,1,8,0,7,9,4,0,63
1,0,3,9,2,5,4,0,8,36
3,8,5,4,0,6,0,7,9,39
1,0,2,8,7,0,4,5,3,50
0,0,1,7,4,5,6,0,8,25
8,1,3,6,5,0,0,0,9,43
1,3,4,0,7,0,2,6,8,24
1,3,8,5,2,0,9,0,7,27
4,0,6,0,7,0,1,8,9,30
2,0,3,0,8,9,5,0,4,50
2,1,0,0,3,8,5,0,7,24
0,5,2,0,4,7,1,0,6,39
3,0,1,0,2,9,5,6,4,49
2,5,3,6,4,0,9,0,8,47
3,8,2,4,5,9,0,0,6,49
0,1,4,0,8,2,6,5,7,50
4,0,1,2,5,0,6,7,9,13
2,4,3,9,1,7,0,5,0,26
4,1,2,0,6,3,0,0,7,17
1,0,2,8,7,0,0,9,4,48
2,0,5,9,1,3,7,8,0,57
1,0,4,2,0,8,9,5,7,28
2,1,0,5,4,0,6,3,9,21
0,0,1,7,4,3,5,9,8,45
2,1,0,5,0,4,6,3,8,17
2,6,3,5,0,7,0,8,4,47
1,9,0,0,2,8,0,7,4,59
0,5,8,2,4,0,0,6,7,39
1,0,7,5,0,2,6,4,0,35
8,1,6,0,9,0,7,0,5,48
4,6,9,0,5,0,7,8,0,34
1,8,4,6,0,5,0,9,0,35
4,3,2,7,6,0,8,9,0,44
0,3,4,2,7,8,5,0,6,50
7,1,2,0,0,5,8,0,9,28
1,2,3,4,7,0,5,0,0,17
4,0,0,0,5,6,7,8,9,4
2,4,6,0,8,0,7,9,0,25
4,0,0,7,2,3,8,9,0,41
6,0,4,0,5,0,1,8,9,28
5,1,4,2,9,0,3,0,7,50
4,8,6,3,7,5,0,9,0,63
0,3,0,2,6,4,0,5,9,14
3,7,4,0,0,1,5,0,8,26
0,0,5,2,8,0,6,4,7,32
0,3,4,7,0,5,0,9,8,46
5,6,1,0,4,3,0,0,7,46
5,3,0,1,0,6,2,4,0,30
2,1,3,4,9,0,0,0,7,36
2,0,0,7,5,8,3,0,6,44
0,3,7,2,1,9,4,0,0,41
0,5,7,4,0,0,1,6,9,50
0,1,4,2,8,6,3,5,0,48
4,0,3,2,6,8,7,0,9,57
0,8,6,5,9,0,3,0,7,54
8,0,0,0,5,9,7,2,6,73
1,4,7,0,3,0,2,6,8,45
6,1,3,9,2,8,0,7,0,25
0,3,9,5,1,0,2,0,6,32
2,4,0,9,0,6,7,8,0,39
0,2,5,3,8,4,6,0,9,19
1,2,4,0,5,8,9,7,0,12
0,4,2,3,7,0,5,6,8,38
2,3,8,1,4,0,0,9,6,39
5,2,0,0,6,1,4,3,0,39
6,1,2,0,0,7,8,4,0,52
0,2,9,6,3,4,0,5,8,59
2,0,4,6,3,8,5,0,9,32
3,0,5,0,2,9,6,0,8,29
7,2,0,0,0,3,6,4,9,42
3,0,5,0,7,4,6,0,9,19
2,3,5,7,0,0,6,9,0,31
5,2,6,7,4,9,8,0,0,46
2,5,7,6,8,0,9,4,0,49
1,0,2,0,0,3,4,7,8,5
0,0,4,0,1,3,5,6,9,8
2,3,1,5,0,0,6,4,9,24
1,3,4,0,6,7,0,5,9,28
0,0,5,3,0,4,6,7,9,9
2,3,4,0,8,9,0,6,0,12
7,0,0,5,0,6,1,9,3,71
2,3,5,0,8,0,9,0,7,64
0,1,0,2,3,7,4,5,0,14
3,0,0,2,8,6,7,0,9,14
0,3,1,4,7,5,6,9,0,26
1,6,3,0,4,7,5,0,8,52
0,0,4,1,3,0,6,7,9,4
3,0,5,1,7,0,6,8,0,26
0,2,4,0,5,1,7,6,9,43
2,6,5,1,0,0,9,3,8,53
0,0,1,2,3,0,5,7,8,8
1,2,5,9,0,7,0,6,0,51
0,3,4,1,9,0,6,0,7,30
3,5,6,0,7,9,8,0,0,23
2,4,0,8,0,3,5,0,9,29
1,0,2,5,8,3,0,9,0,23
0,0,5,7,4,8,6,1,0,39
2,3,5,7,0,0,4,1,0,42
3,0,2,6,4,5,0,8,9,9
6,7,2,1,0,4,8,0,9,64
2,1,0,3,8,6,7,0,9,14
2,0,0,5,4,8,9,3,6,26
3,6,9,5,1,0,7,8,0,40
6,0,0,3,1,5,2,4,9,58
2,9,4,6,3,0,0,1,7,55
1,4,3,6,8,0,9,7,0,44
0,1,5,3,8,9,6,0,4,57
5,1,3,8,2,6,7,0,0,43
1,0,4,3,6,0,0,5,9,19
4,9,0,0,1,0,7,8,5,49
2,9,7,8,0,0,0,4,5,81
1,6,0,0,8,5,7,4,0,47
4,2,6,7,3,0,8,9,0,43
1,0,4,2,5,6,0,9,8,42
4,3,1,0,5,0,6,8,9,19
0,7,2,1,6,3,0,9,8,36
1,0,3,2,6,0,0,4,7,16
0,7,0,3,1,5,8,9,0,44
2,4,1,0,0,7,6,0,9,29
3,9,4,0,8,0,0,6,5,60
0,1,6,7,5,0,0,8,9,15
1,4,5,0,6,0,8,0,7,44
4,0,6,2,0,0,7,8,9,14
0,6,0,2,4,9,0,7,8,36
3,6,2,8,4,5,0,0,9,45
2,4,3,1,7,0,8,5,0,23
0,3,9,1,0,2,0,4,8,38
1,3,0,4,2,0,7,0,8,18
0,5,2,1,7,3,0,6,9,41
5,0,1,2,4,0,9,6,8,33
1,4,0,2,7,5,0,6,9,19
3,6,4,2,0,7,0,5,8,37
1,0,0,3,7,4,5,0,8,11
2,0,3,6,8,5,0,0,7,30
0,7,1,2,3,4,0,6,8,30
6,1,0,2,0,4,9,7,8,30
0,1,3,6,5,4,2,9,0,42
1,2,0,8,7,3,6,4,0,38
0,2,1,7,3,6,0,8,5,55
0,3,5,2,0,9,7,8,6,67
5,1,0,0,2,4,6,7,9,24
2,6,4,5,0,3,8,0,7,31
0,8,1,3,2,6,0,7,9,34
2,7,3,0,6,5,9,0,8,29
5,0,2,4,0,9,7,8,6,59
0,4,3,2,1,7,9,0,8,29
0,1,5,4,9,0,7,8,0,29
0,2,4,5,1,0,0,7,9,12
5,0,4,0,0,1,3,6,7,24
0,1,5,3,0,8,6,7,0,18
0,4,1,2,3,0,0,5,9,20
1,5,8,7,6,0,0,2,0,44
4,5,0,7,0,6,0,8,9,16
1,0,4,5,2,9,0,0,8,18
0,2,4,7,0,0,8,3,9,26
0,3,5,8,6,9,2,0,0,30
3,4,0,6,0,9,0,1,7,36
0,2,0,1,3,8,6,7,0,13
1,0,5,3,8,4,0,7,9,26
2,0,4,1,0,5,9,6,7,26
4,8,5,2,0,0,0,6,9,35
2,3,0,1,7,0,0,4,9,21
0,3,4,1,0,7,6,9,0,30
2,0,7,0,0,5,6,4,3,50
1,2,4,0,6,5,0,8,9,26
0,1,2,0,3,6,4,7,5,36
0,2,0,1,0,6,7,8,9,2
0,3,5,1,0,9,6,8,0,15
7,0,3,0,2,4,5,9,0,38
4,3,0,1,0,9,0,6,7,37
0,0,3,2,6,4,5,0,9,12
1,2,3,0,0,6,5,0,7,18
2,0,5,8,1,0,0,6,9,34
2,0,4,1,0,0,5,6,9,8
7,3,2,8,0,5,0,4,9,40
0,1,2,4,5,3,0,9,8,23
4,0,1,3,0,5,6,8,9,8
1,2,3,4,6,7,8,0,0,0
1,3,2,0,0,9,7,8,0,20
0,0,9,3,5,6,8,7,0,75
2,3,0,5,6,9,7,8,0,36
0,3,0,4,2,7,9,1,8,35
2,1,9,3,0,7,6,0,4,50
1,2,3,9,0,4,5,0,6,33
1,0,0,0,4,5,7,8,9,1
1,2,3,0,6,7,5,0,0,5
6,2,1,4,5,9,7,0,0,41
4,0,2,1,3,7,0,5,9,48
2,1,9,5,0,3,4,7,0,61
1,8,4,2,0,5,0,6,9,32
5,0,0,6,2,0,9,4,1,53
0,4,8,5,9,0,1,0,6,69
3,6,1,2,0,9,7,8,0,27
1,3,0,5,7,4,0,9,8,21
1,2,6,0,9,0,7,8,0,24
1,2,4,0,8,9,7,0,0,7
2,1,0,5,3,7,0,6,9,39
0,5,0,3,7,6,2,1,9,63
2,4,1,0,0,9,6,3,8,36
1,0,0,4,2,3,8,9,7,66
0,2,0,1,8,5,0,6,9,16
2,4,5,6,0,0,8,0,9,25
6,2,1,3,0,4,7,0,9,26
1,3,8,6,0,2,9,0,7,29
2,4,0,3,7,0,6,9,5,29
1,0,3,5,2,8,0,7,9,27
0,3,1,7,0,6,8,5,9,26
4,1,2,9,0,3,0,6,7,32
0,6,2,3,8,4,1,0,0,51
0,2,5,8,0,7,6,0,3,53
2,1,0,7,0,4,8,9,6,37
2,3,6,1,5,0,4,0,9,34
3,2,8,0,0,9,1,5,0,42
1,0,4,5,2,7,0,9,0,27
0,4,3,1,0,2,6,9,0,34
2,0,6,8,3,0,0,9,7,50
0,0,5,8,6,9,0,1,7,57
2,4,9,1,0,6,0,0,8,44
0,6,3,7,4,1,0,9,0,55
0,1,0,5,6,7,0,8,9,50
3,1,0,7,0,5,4,6,8,32
5,2,3,7,0,6,8,4,0,54
3,0,1,2,4,0,7,8,9,10
1,3,0,5,2,6,0,9,8,28
2,4,6,7,3,0,0,9,8,57
0,1,4,5,6,8,9,0,3,38
3,2,1,0,0,5,6,7,9,10
1,0,3,9,4,2,0,8,7,47
5,1,9,2,0,0,7,6,8,49
6,0,3,9,1,4,0,7,8,39
0,5,1,3,0,6,7,8,9,5
1,2,3,4,6,0,9,0,7,7
0,2,1,3,0,6,7,8,9,7
0,3,5,6,0,4,9,7,8,26
2,0,0,1,3,0,4,8,5,36
2,3,8,6,0,9,0,5,0,60
2,4,0,7,0,6,8,0,9,21
0,2,4,1,0,6,5,0,8,18
4,3,5,0,0,2,6,7,8,25
6,3,2,0,4,1,0,9,7,52
0,0,6,2,4,0,7,8,9,6
3,4,5,0,7,8,6,0,0,6
1,2,0,7,6,5,8,0,0,45
0,1,3,0,0,9,6,2,7,23
5,4,1,8,0,0,6,3,0,47
2,0,6,1,0,9,3,8,0,52
2,1,0,4,8,3,5,0,9,28
5,1,4,0,2,8,9,6,0,14
1,3,0,2,5,0,7,8,9,10
1,0,2,4,8,3,9,5,0,18
1,0,3,0,2,7,0,4,6,21
1,2,4,0,6,7,0,0,9,22
0,5,3,4,9,8,7,0,6,45
1,0,5,8,0,7,6,4,2,63
2,4,0,6,0,3,0,5,8,30
2,0,4,3,0,7,5,0,9,23
1,4,2,5,0,8,0,7,0,26
7,2,0,6,5,0,4,0,9,52
2,0,0,1,0,3,4,5,9,4
2,0,5,6,3,0,7,0,8,20
0,2,0,0,1,3,4,5,8,3
4,5,6,8,7,9,0,0,0,29
2,0,3,0,5,0,4,1,7,24
2,4,0,6,0,1,8,0,5,58
3,0,1,0,5,8,2,6,7,34
0,1,2,8,0,5,6,9,7,53
0,2,3,0,0,4,5,6,8,10
1,4,5,6,9,0,0,8,0,17
3,1,6,5,0,0,0,8,4,43
2,0,6,0,4,0,3,5,7,35
2,8,3,0,4,7,9,0,1,63
3,4,0,2,0,7,9,5,8,34
5,0,4,3,2,0,6,0,9,29
1,3,0,4,0,2,6,0,8,19
0,3,0,1,9,0,7,8,6,37
3,5,4,1,6,0,0,9,0,42
2,0,0,1,4,0,7,8,9,8
1,3,4,0,0,0,5,8,9,8
2,0,0,7,8,6,3,5,9,63
2,5,8,0,0,3,6,9,7,48
1,4,2,0,0,6,7,3,0,46
1,3,2,0,6,0,5,0,7,17
4,3,2,5,8,0,0,6,9,38
1,2,5,6,7,0,0,9,8,17
2,1,0,3,0,4,5,6,9,6
1,2,3,4,0,8,9,5,0,5
0,1,4,2,8,3,7,0,9,16
6,8,0,0,2,5,9,4,7,57
3,2,5,4,0,8,7,0,9,30
4,1,2,9,5,0,0,3,8,43
0,4,0,3,2,0,5,6,9,17
0,3,4,0,6,5,0,7,8,26
0,0,2,1,3,0,4,5,7,7
1,0,3,4,2,0,0,7,9,8
0,1,2,0,5,3,4,0,8,11
0,2,5,1,7,9,0,6,0,13
0,2,3,1,0,5,0,4,8,19
2,5,0,6,3,0,8,0,9,26
1,0,0,7,2,0,8,9,5,30
1,3,0,0,8,0,6,9,4,25
1,3,5,0,2,0,4,7,0,33
5,0,7,6,1,2,0,0,8,44
1,2,9,8,5,0,0,0,6,54
0,0,4,2,1,5,8,0,6,52
3,1,5,0,6,0,7,4,8,32
1,4,5,0,6,7,9,0,8,21
0,3,0,4,5,6,7,8,9,3
1,2,4,6,0,8,5,9,0,20
0,2,0,0,1,4,5,7,9,3
1,2,3,4,0,0,0,5,7,10
6,2,1,4,0,8,0,0,3,44
8,3,0,7,9,5,0,0,2,64
0,0,2,0,5,3,6,1,8,22
0,2,8,1,9,0,5,0,4,43
4,2,0,8,3,6,7,9,0,44
2,0,3,1,5,0,6,8,7,51
1,9,0,0,0,2,8,7,3,58
0,9,3,0,5,4,1,6,0,38
4,1,5,8,0,0,7,3,9,42
0,2,3,1,7,8,5,0,9,24
2,0,4,3,0,7,5,6,0,16
3,5,6,0,7,0,8,0,9,32
2,9,0,8,7,1,0,3,6,75
1,5,8,6,3,9,0,2,0,61
3,2,5,0,0,8,6,4,7,29
1,0,0,5,3,4,9,8,6,35
0,9,0,2,4,3,5,7,1,54
3,6,0,5,1,4,0,8,7,40
2,5,1,0,0,3,7,6,9,46
1,3,0,9,4,2,6,0,8,40
0,5,0,7,1,3,8,9,6,49
2,1,5,9,0,6,0,7,8,41
0,3,1,6,0,5,8,4,9,24
5,1,4,8,3,7,0,6,0,23
0,0,4,5,6,0,7,8,9,23
2,7,5,0,0,0,1,8,9,33
3,0,1,0,4,5,6,7,9,3
2,3,4,5,6,8,0,9,0,9
3,4,0,7,0,5,6,9,0,30
0,2,4,1,0,9,0,5,8,27
0,4,5,3,0,0,7,8,9,9
1,0,3,5,6,4,0,9,0,25
6,1,5,7,0,3,2,0,9,41
1,2,3,0,7,6,5,9,0,39
2,6,9,7,1,0,0,8,4,59
1,2,3,5,7,8,0,0,6,43
4,0,3,7,0,2,8,9,6,49
8,0,1,3,0,2,6,9,7,68
7,3,0,0,6,9,1,0,5,62
0,0,3,5,1,7,8,0,4,44
0,2,1,5,0,9,6,4,3,38
1,3,7,6,2,4,0,9,0,51
2,0,1,3,8,0,7,9,4,26
5,4,1,9,0,2,0,6,8,44
0,0,4,1,2,0,5,7,8,4
1,2,3,0,6,0,0,7,8,18
0,6,0,1,3,2,4,0,8,21
4,0,2,6,0,3,0,7,9,27
4,2,3,7,9,0,0,8,6,66
1,4,6,5,9,2,0,0,8,46
0,2,0,4,5,6,7,8,9,2
1,3,4,6,0,8,9,7,0,7
0,1,0,4,2,3,0,5,7,6
1,2,0,5,6,0,7,0,3,27
0,2,1,5,0,6,7,8,9,9
1,3,4,5,6,7,0,9,0,9
2,1,0,7,4,6,0,8,9,10
1,2,3,4,0,7,9,6,0,6
2,1,0,5,3,4,0,6,8,8
1,3,4,5,7,8,0,9,0,9
0,0,4,3,5,1,6,7,9,14
1,7,3,5,0,0,9,6,4,31
2,0,5,0,3,9,7,8,0,16
0,5,6,3,0,8,7,9,0,36
2,5,0,6,8,0,1,0,4,46
1,4,5,0,0,9,6,0,7,20
6,0,3,0,7,8,4,0,5,64
6,0,5,3,1,0,7,0,8,30
2,5,3,0,1,0,0,7,9,25
7,0,3,0,9,8,2,1,0,49
3,1,4,0,2,0,5,7,8,13
1,2,3,9,4,8,0,7,0,20
0,2,1,0,4,5,6,7,8,4
1,2,3,0,5,6,4,7,0,11
0,4,0,2,7,3,5,0,8,18
2,3,5,0,0,7,6,8,0,29
3,8,2,0,9,4,6,5,0,59
1,0,4,5,2,9,6,8,0,35
1,0,3,0,4,7,6,0,8,33
1,2,4,6,0,5,0,0,9,34
0,0,3,1,5,9,6,4,0,41
0,0,4,5,0,2,8,3,7,50
2,0,0,0,3,6,7,8,9,2
1,2,3,0,5,7,4,0,0,4
2,0,3,5,4,0,6,0,8,23
0,0,0,1,6,9,7,4,8,39
1,4,0,2,9,5,0,7,6,60
2,0,3,4,1,8,7,0,9,36
1,3,5,0,8,9,0,7,0,14
1,4,0,0,3,8,0,5,7,29
1,4,6,3,8,0,7,9,0,29
6,1,7,0,5,8,9,4,0,55
2,4,5,0,7,0,0,6,9,21
1,0,0,5,2,4,8,0,9,14
1,0,5,2,4,7,0,6,9,35
4,2,3,0,0,7,9,1,8,30
6,0,0,4,0,2,3,7,8,34
2,3,8,1,4,6,0,0,0,32
2,4,0,1,0,9,3,7,8,43
4,8,5,1,0,9,6,7,0,61
4,3,6,0,0,5,7,8,9,18
0,1,2,7,4,0,6,9,8,41
0,1,2,4,6,0,5,0,7,20
3,0,5,6,0,9,2,0,8,35
6,0,5,0,2,3,0,7,8,22
1,3,0,0,4,0,5,8,9,8
7,3,1,2,5,0,8,0,9,34
1,4,7,0,9,8,6,0,2,64
0,1,0,2,3,4,6,7,8,1
2,3,4,6,7,0,9,0,8,8
