1,2,3,4,0,14,9,0,5,7,15,10,11,0,13,12,183
3,0,0,7,8,2,4,12,13,6,10,16,14,0,11,15,139
1,2,3,6,14,0,12,10,0,7,8,0,16,13,15,11,183
4,0,1,5,2,0,11,12,6,3,10,0,13,14,15,16,54
1,0,3,0,7,0,5,10,14,9,11,4,12,16,13,15,183
0,0,2,3,4,9,6,7,5,8,10,11,12,13,14,15,35
1,3,5,0,6,7,4,8,10,13,9,14,15,11,16,0,103
1,0,2,5,0,7,4,0,6,8,0,12,10,11,16,9,74
1,3,6,7,8,13,10,11,9,0,16,0,12,0,14,0,99
4,3,11,0,8,6,2,1,7,9,5,15,0,12,13,14,149
11,1,6,0,0,7,4,9,12,8,5,10,15,13,16,14,165
2,4,5,6,0,11,10,16,7,14,15,0,0,13,8,0,165
2,0,3,4,1,0,6,10,13,5,12,0,0,15,14,16,127
1,0,3,0,0,2,10,5,8,9,15,11,12,14,0,16,29
1,2,4,5,0,6,8,10,0,12,7,16,14,0,0,15,90
2,9,7,0,1,0,0,10,8,15,14,6,13,0,12,16,150
2,4,5,6,7,8,10,11,14,16,15,0,12,0,0,0,88
3,4,1,2,5,8,9,6,0,7,15,10,11,13,16,0,72
1,0,2,4,5,7,3,8,9,6,13,12,14,15,0,10,97
5,1,0,0,8,6,13,0,9,0,7,10,12,14,15,11,150
1,2,4,0,5,10,3,9,12,0,15,0,0,6,13,14,135
5,4,3,8,2,11,7,12,9,0,16,0,13,10,14,15,140
1,2,3,4,5,7,9,10,11,0,13,14,0,12,15,16,74
3,1,2,6,7,4,5,10,12,8,0,16,14,0,15,9,119
1,2,4,5,6,8,14,0,0,11,10,9,15,12,16,13,131
2,1,0,4,0,0,3,10,6,8,9,0,11,13,14,15,20
2,3,4,5,0,7,8,9,6,13,0,0,11,0,14,15,46
1,7,0,0,5,2,3,4,6,11,0,15,0,9,8,12,106
1,2,4,5,11,0,0,10,0,8,9,0,12,6,15,16,84
0,4,1,2,7,0,5,6,9,3,11,12,13,14,15,16,26
0,3,4,5,1,6,7,8,10,12,14,9,15,0,16,13,87
4,2,6,0,3,10,5,0,7,11,0,12,13,14,15,16,45
1,2,3,4,5,6,8,10,11,13,14,0,0,16,0,15,31
2,0,4,0,0,7,3,10,1,5,13,8,11,12,0,15,56
0,1,8,3,6,2,5,11,12,7,13,0,0,0,15,16,97
0,2,0,3,1,6,4,8,5,0,13,7,10,12,16,0,62
0,2,3,4,7,0,8,9,1,12,13,15,5,0,0,16,75
2,9,0,3,4,5,6,7,8,14,10,11,12,15,16,0,89
2,4,6,0,8,5,9,14,7,12,10,0,11,15,16,13,169
3,1,6,2,10,8,7,0,13,15,11,12,4,14,16,0,174
7,1,4,5,2,8,0,11,6,0,15,9,10,12,16,14,216
1,0,6,2,3,4,5,0,7,8,9,10,11,12,15,16,32
6,2,4,5,0,3,8,9,10,7,0,12,15,16,13,14,69
8,2,1,12,13,4,6,0,14,5,9,10,0,0,15,16,142
7,1,3,5,16,9,4,0,6,11,0,8,10,12,0,15,197
0,1,5,0,0,3,6,12,7,8,11,0,13,14,15,16,25
1,2,4,5,8,0,9,10,6,14,0,15,13,0,0,16,58
6,1,2,5,9,3,0,0,15,4,12,10,8,11,16,0,176
1,8,3,0,5,2,4,13,10,0,6,0,16,11,7,14,115
6,0,11,4,9,0,1,5,3,7,15,12,13,14,0,16,110
1,2,3,0,5,7,12,4,10,6,0,0,15,11,13,8,82
2,3,0,4,1,0,8,11,13,0,10,16,14,6,0,15,100
0,0,3,5,1,4,0,8,0,6,7,10,11,14,12,15,108
4,1,0,2,3,9,5,6,8,14,12,16,13,15,10,0,85
1,2,4,5,7,0,8,9,6,11,0,16,10,15,14,13,140
1,5,4,7,6,0,0,0,10,2,9,0,11,8,13,15,106
1,3,5,0,0,6,16,9,7,0,2,8,11,12,0,15,136
4,3,6,12,5,9,2,0,0,7,10,0,13,14,15,16,80
1,2,3,4,5,6,0,9,12,13,15,0,16,14,0,11,74
2,8,4,3,9,5,13,11,12,0,15,14,7,0,0,0,200
1,3,5,0,7,11,14,6,8,10,0,0,12,13,15,0,110
4,3,5,0,2,7,0,9,0,6,16,15,11,0,13,8,138
1,2,3,4,8,0,10,11,12,0,14,0,16,5,15,0,140
1,2,3,4,10,0,0,8,16,5,11,7,0,6,13,12,123
3,0,5,10,2,6,9,0,7,0,8,15,11,12,0,14,89
1,2,3,0,9,13,11,0,7,0,10,4,0,12,15,14,140
3,5,6,2,0,1,7,12,9,10,11,16,13,14,15,0,61
1,2,3,4,5,6,7,8,15,12,9,0,16,0,11,13,120
2,0,6,0,7,3,5,10,0,13,0,9,8,12,14,15,81
2,4,5,6,8,14,0,11,13,10,9,16,15,0,0,0,97
3,5,1,2,0,7,0,8,9,10,11,12,13,14,15,16,15
1,2,3,4,5,6,7,8,9,15,0,12,14,0,10,13,60
3,1,4,6,7,0,10,5,0,8,14,11,12,13,0,16,55
1,0,2,5,0,7,0,3,6,10,8,12,16,13,11,9,123
0,0,0,6,1,2,3,0,7,9,10,11,13,14,15,16,6
2,3,4,5,6,7,9,10,11,0,13,15,0,12,0,0,12
1,5,0,6,8,2,0,0,0,9,10,11,12,14,15,16,25
1,2,3,5,7,0,0,10,6,0,9,0,11,12,16,15,107
1,8,9,5,12,0,2,6,13,7,0,15,0,10,16,0,194
1,3,0,5,7,9,4,11,6,14,16,0,0,13,0,15,98
3,4,1,2,0,9,5,7,8,0,10,11,12,13,14,15,16
2,3,4,5,6,0,7,10,11,12,8,14,15,16,13,0,28
4,9,1,2,3,5,10,6,12,0,14,11,0,8,13,15,96
2,3,4,9,1,8,0,12,6,7,10,0,14,11,15,13,123
0,3,1,2,7,4,5,6,13,10,11,12,0,14,15,16,26
1,2,0,0,6,8,5,9,10,7,3,14,15,13,11,16,111
3,4,2,6,7,5,1,11,8,0,14,10,12,13,15,0,86
1,3,5,10,7,8,0,4,0,11,12,9,15,16,14,13,118
3,6,2,12,8,5,0,7,0,1,10,11,13,14,15,16,97
1,2,3,4,0,6,7,8,5,9,14,16,15,10,13,0,99
1,3,4,5,6,8,13,9,0,11,0,0,10,15,0,7,126
0,3,8,5,1,0,2,14,11,13,0,9,7,12,10,0,147
3,0,1,2,4,6,12,11,8,9,7,16,13,14,15,0,89
1,2,3,4,5,16,6,7,9,13,0,0,15,11,12,8,156
8,0,0,10,0,5,9,4,1,3,15,11,12,0,14,16,121
1,2,3,5,9,0,0,11,0,10,15,14,8,13,0,12,163
0,2,3,4,7,1,8,16,5,6,13,0,9,0,14,0,93
3,7,0,4,2,0,9,5,15,0,0,10,6,11,12,13,160
4,6,3,8,5,1,0,12,9,10,11,0,13,14,15,16,46
1,2,3,5,0,9,14,8,6,11,12,10,15,13,0,16,190
13,1,0,7,11,9,5,8,10,14,12,0,0,15,0,16,182
0,1,3,4,8,9,12,0,11,16,0,7,0,13,14,15,176
1,8,2,0,0,11,0,3,7,14,0,6,12,15,9,16,101
0,3,0,4,2,8,13,5,6,16,9,11,14,15,0,0,182
3,0,4,1,2,8,9,5,11,0,13,10,6,0,12,14,81
1,4,0,5,8,3,10,0,0,14,16,11,7,12,13,15,167
10,5,7,0,6,12,8,2,14,13,9,16,0,15,0,11,234
1,2,3,5,0,10,9,6,12,0,15,0,16,13,14,11,139
1,2,0,5,0,0,0,3,6,9,10,16,8,12,14,15,115
9,0,1,2,8,0,4,5,7,0,13,10,11,0,12,16,86
3,1,5,0,2,4,8,0,10,6,11,16,12,14,0,15,126
12,8,2,0,0,0,10,5,13,9,4,7,16,15,14,11,203
1,0,8,5,4,10,6,2,3,12,11,16,7,0,13,14,156
3,0,8,4,1,6,2,13,5,11,9,7,15,0,16,10,200
5,0,1,3,4,6,7,11,8,9,15,10,12,13,0,16,59
7,1,4,5,8,0,2,10,11,12,9,13,15,0,16,14,110
1,9,10,0,0,2,4,5,7,14,0,0,13,15,12,16,104
8,1,12,0,2,0,6,0,7,3,10,15,13,0,14,16,142
3,6,0,4,0,2,9,0,7,8,10,0,11,13,15,16,53
2,3,4,0,0,0,8,5,6,7,0,15,12,13,16,9,72
0,0,4,1,3,8,5,6,7,14,9,12,13,0,15,16,30
1,3,4,6,8,9,10,11,13,14,0,0,12,16,15,0,85
5,2,1,7,4,0,6,12,9,0,10,11,13,14,15,16,68
6,7,1,3,10,5,9,4,0,0,2,13,15,11,16,14,145
3,4,0,0,1,9,10,6,8,0,15,12,13,14,0,16,48
1,2,4,0,8,10,0,5,7,15,9,0,11,0,13,14,143
2,11,0,7,1,6,4,0,3,5,15,0,12,13,16,0,126
1,0,5,6,4,0,9,12,8,14,15,11,13,0,16,0,102
4,0,5,2,3,1,6,0,7,8,11,10,12,13,14,16,74
1,4,7,8,5,2,3,13,11,16,10,0,15,14,12,0,197
3,1,5,2,7,4,9,6,11,8,10,0,13,12,0,16,112
1,2,3,9,0,6,4,7,5,12,16,13,15,11,0,14,146
0,3,6,2,0,5,7,11,8,9,10,0,13,14,15,16,30
1,3,4,5,6,7,8,9,11,14,0,13,10,0,12,0,61
12,0,10,7,4,6,14,8,9,0,11,16,0,0,13,15,222
0,4,5,6,2,7,8,15,14,9,0,0,13,16,10,0,170
3,5,1,2,4,8,15,6,12,7,10,0,0,14,9,16,111
5,1,3,4,2,6,10,7,13,9,8,0,0,16,11,12,110
3,4,1,0,2,0,9,6,12,8,14,10,7,13,0,16,113
1,3,4,5,6,0,7,9,0,13,0,14,16,11,15,8,151
1,10,5,7,4,0,2,0,8,9,15,6,13,14,16,11,107
5,13,1,3,2,6,8,4,0,11,10,14,15,12,16,0,172
7,3,0,2,4,5,1,6,8,0,9,12,13,14,15,16,38
1,3,5,9,6,14,0,4,11,8,12,7,10,0,15,16,208
5,0,1,4,6,7,8,0,9,10,11,12,13,14,15,16,26
1,3,5,0,7,8,9,6,11,13,0,10,15,12,16,14,71
3,5,2,7,8,0,10,11,0,6,9,0,12,13,14,15,67
1,3,4,5,6,7,8,0,16,0,14,9,13,0,10,15,96
1,3,0,5,0,0,6,0,7,8,9,10,11,12,14,16,20
1,2,3,4,5,6,8,9,10,11,13,0,0,0,0,16,16
0,8,1,5,9,6,0,3,10,4,11,7,13,14,15,16,114
0,3,6,4,1,11,10,8,5,2,14,13,15,16,0,7,156
0,1,3,4,0,2,5,10,7,8,9,16,11,12,13,0,49
1,2,0,5,6,0,3,9,11,0,8,10,16,12,14,15,79
4,9,3,1,2,0,0,5,8,0,10,16,7,13,11,14,164
1,2,0,3,8,9,0,4,7,0,13,15,5,14,10,16,210
0,0,8,1,0,2,7,5,4,6,3,9,11,13,14,15,64
1,3,4,5,12,7,0,9,11,0,16,15,6,8,14,0,174
3,0,8,5,0,6,1,10,7,4,0,2,11,15,12,14,166
0,2,3,0,1,7,0,4,16,12,15,13,14,11,8,10,247
1,3,4,7,10,8,9,0,12,11,0,0,0,14,15,16,113
0,0,3,7,8,0,0,10,1,13,4,11,12,15,14,9,176
5,3,0,10,1,4,13,8,0,2,0,16,6,11,0,12,134
0,6,3,0,8,5,2,4,1,0,14,10,13,11,0,15,114
7,4,1,6,2,0,9,5,13,0,8,11,0,14,15,16,64
1,2,3,5,0,7,8,10,16,12,9,15,0,0,14,13,105
7,11,12,8,4,10,0,1,9,0,15,0,13,14,16,6,166
1,2,4,5,0,7,8,9,15,0,6,12,0,10,13,14,104
8,1,0,7,0,5,2,6,14,3,10,12,13,15,9,16,131
2,7,9,3,1,0,0,4,11,12,8,10,15,16,13,14,86
4,6,7,3,5,1,10,0,8,14,9,11,13,0,15,16,70
0,1,0,3,6,14,2,4,10,9,7,8,15,12,13,16,168
1,4,9,12,2,8,0,3,7,0,15,16,13,14,0,0,95
0,6,3,9,2,7,8,0,12,0,10,4,11,0,14,5,188
0,1,5,0,2,3,0,6,8,9,10,11,12,13,14,15,7
0,1,3,4,6,0,11,8,0,2,5,13,15,7,10,12,123
3,7,1,5,6,2,11,4,0,8,0,15,12,9,14,0,164
2,4,5,0,8,0,9,6,12,14,10,11,16,15,0,13,134
0,3,5,1,2,8,9,0,0,14,10,6,11,7,12,16,95
2,3,4,0,1,8,9,10,0,16,6,0,12,14,11,15,160
0,2,5,1,3,0,0,6,7,8,10,11,12,14,15,16,12
1,2,4,5,7,8,9,10,0,16,12,0,11,0,13,15,83
8,9,4,1,0,0,5,6,12,3,10,11,0,13,14,16,60
0,7,4,5,1,6,0,10,3,11,14,8,0,16,12,15,159
8,4,1,2,5,0,9,7,13,10,6,11,0,14,15,16,76
2,4,5,6,7,8,9,10,16,15,11,13,12,14,0,0,187
1,4,5,0,6,2,10,9,12,8,0,16,0,14,15,0,91
2,3,6,0,0,8,4,11,7,14,10,16,12,0,15,0,54
4,1,5,2,7,3,6,0,12,8,10,11,0,13,14,16,42
6,0,1,5,12,3,2,8,11,7,9,13,10,14,16,0,164
0,2,7,0,4,0,6,1,8,9,10,11,12,13,14,16,35
0,7,1,5,0,8,2,4,11,9,15,10,16,0,12,14,123
0,0,0,6,1,4,5,0,7,8,9,12,13,14,15,16,6
1,2,3,4,5,6,8,9,10,0,12,16,0,11,0,0,11
1,5,9,3,6,0,2,16,0,13,7,0,10,15,0,8,135
2,5,0,7,10,3,0,0,8,12,9,14,13,15,0,11,173
8,3,6,2,9,0,5,7,0,14,10,11,0,12,15,16,77
1,2,4,0,6,7,0,5,11,0,8,9,16,12,14,15,63
3,2,1,5,0,0,4,10,6,7,8,15,11,13,0,14,55
1,8,12,3,6,0,2,5,11,7,16,9,0,10,0,14,161
2,0,0,5,7,4,9,1,12,8,11,6,0,14,15,16,58
1,2,3,4,5,6,7,0,10,11,0,8,16,12,13,0,58
5,4,2,6,3,8,10,16,7,0,13,9,0,0,12,14,160
1,3,0,9,7,2,5,0,16,12,10,15,11,8,13,0,155
0,7,2,3,0,6,0,4,12,1,16,8,11,14,9,0,134
8,1,3,6,0,2,15,0,14,7,0,10,13,16,0,11,181
5,1,7,2,0,15,0,8,9,6,10,16,13,11,12,14,196
1,7,2,4,6,3,0,9,5,0,13,14,11,12,15,16,118
3,0,5,2,9,1,4,0,13,11,16,7,12,14,10,15,219
1,2,3,4,14,8,9,13,6,12,0,10,11,5,0,15,199
4,8,5,0,3,12,6,2,7,0,9,10,0,11,13,14,72
1,2,3,5,7,8,9,0,11,12,13,10,16,0,0,15,25
1,0,4,0,8,3,15,5,0,9,16,11,6,0,12,13,154
0,1,2,7,8,9,3,0,0,13,14,11,12,0,10,16,93
0,3,2,8,5,0,7,12,9,10,11,16,13,14,15,0,49
0,2,3,4,1,5,13,7,11,6,0,8,16,12,15,0,82
4,3,5,1,2,0,8,0,6,9,11,0,12,14,15,16,61
1,3,4,5,0,6,9,10,16,7,13,15,11,0,12,0,86
1,3,10,0,7,2,0,0,9,14,4,11,0,13,15,16,78
1,2,6,0,0,10,0,7,8,15,11,9,12,13,16,0,126
4,0,1,2,3,7,5,6,12,8,10,11,0,13,15,16,40
2,4,5,6,7,8,9,10,0,16,13,12,11,15,14,0,120
3,6,1,2,9,0,7,8,0,10,11,12,13,14,15,16,18
1,2,3,4,6,7,0,9,11,0,8,14,15,12,13,16,65
3,1,4,7,2,0,10,12,0,8,11,0,13,14,15,16,59
1,2,0,4,6,7,8,5,11,12,0,10,0,15,13,14,61
0,1,0,2,3,4,5,6,7,8,11,12,13,14,15,16,1
1,2,3,4,6,9,7,0,5,12,0,8,15,10,16,14,89
1,7,6,16,4,5,2,0,13,3,12,15,0,9,10,14,228
1,5,2,4,0,10,3,9,14,6,7,13,11,0,12,15,126
1,4,6,0,3,5,9,10,12,0,11,2,14,8,15,16,138
1,4,12,9,7,2,0,10,6,11,3,0,15,16,13,14,147
4,1,3,7,8,5,10,0,9,13,6,11,0,12,14,16,95
0,1,3,0,11,2,6,4,5,9,13,10,15,12,16,14,131
3,5,2,7,8,11,9,0,13,14,15,6,0,0,16,12,147
7,1,0,2,5,12,10,6,8,0,9,13,16,14,15,0,176
3,1,5,0,8,4,0,2,10,11,7,12,13,14,15,16,54
1,2,3,4,5,6,8,0,9,10,0,13,14,16,7,12,46
3,13,5,6,4,10,0,0,8,14,1,9,12,15,0,11,171
7,1,3,5,10,8,9,15,14,0,16,0,6,2,12,0,195
1,2,5,9,7,0,6,4,0,11,12,8,0,0,10,16,118
2,0,4,5,0,3,8,10,0,6,12,16,7,11,0,14,98
2,3,1,5,0,7,10,0,9,0,14,4,12,13,15,11,92
1,7,2,3,6,0,8,5,16,12,9,0,0,15,13,14,162
1,4,0,2,7,6,5,11,9,3,15,10,12,14,0,16,86
2,7,3,9,11,1,8,12,0,13,6,0,15,16,14,10,186
7,4,3,0,8,9,2,1,12,14,15,6,11,0,0,10,165
1,2,4,5,10,8,9,14,0,7,0,15,12,11,13,0,211
4,5,8,1,2,0,6,10,0,7,0,13,11,14,9,16,127
1,2,3,0,5,6,8,0,10,0,9,4,15,13,11,12,111
