1,2,3,4,5,6,9,10,11,12,13,14,0,16,17,25,0,15,24,0,21,18,0,23,22,231
0,2,0,5,6,1,0,10,3,0,7,9,0,11,12,13,15,16,17,19,20,21,22,23,24,26
2,3,4,5,6,7,9,11,12,13,14,0,16,17,18,19,15,23,22,25,20,0,0,0,0,144
0,5,1,2,3,4,0,6,7,8,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,5
1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,0,21,23,24,25,20,0,20
4,5,0,1,9,3,11,0,8,0,10,16,0,13,14,15,18,12,19,20,21,22,23,24,25,85
2,3,4,5,7,8,10,11,12,14,0,21,16,18,19,15,0,17,23,24,0,25,20,22,0,198
0,5,1,0,2,3,4,6,0,8,9,10,11,12,13,14,17,18,19,20,21,22,23,24,25,17
1,3,4,5,6,7,9,10,11,12,13,14,16,17,0,19,20,21,22,0,24,25,0,23,18,82
4,5,3,7,0,0,6,0,0,8,9,10,11,12,14,15,17,18,19,20,21,22,23,24,25,28
1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,19,22,0,0,0,25,21,0,23,24,90
4,0,0,11,1,8,3,5,6,7,9,10,0,12,0,13,14,15,16,17,18,21,22,24,25,94
1,2,3,4,5,6,7,8,10,11,12,0,15,0,17,18,14,20,16,0,24,19,0,22,23,94
4,5,1,2,3,9,10,6,7,8,14,11,0,12,13,0,16,17,18,19,20,22,23,24,25,53
1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,0,18,19,0,22,23,24,20,21,78
0,2,0,4,0,1,0,10,5,6,7,9,16,12,13,14,15,23,17,18,19,20,24,0,25,83
2,3,4,7,8,9,10,11,12,13,0,14,17,18,19,23,16,22,0,0,20,24,0,25,0,284
0,3,0,1,0,2,0,4,5,6,7,9,10,11,12,14,16,17,19,20,21,22,23,24,25,4
1,2,3,4,5,7,9,10,11,12,13,14,16,17,18,20,21,0,0,24,25,22,23,0,0,90
0,5,6,1,2,0,4,0,7,8,9,10,11,12,13,15,16,17,18,19,20,21,23,24,25,15
1,2,3,4,5,6,7,8,9,10,11,12,0,13,17,0,18,19,14,0,24,25,20,21,22,127
3,4,0,1,2,0,5,0,6,8,9,10,11,12,13,14,16,17,18,20,21,22,23,24,25,12
1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,0,17,18,22,23,24,25,0,0,19,92
3,4,1,2,0,0,0,5,6,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,10
3,4,5,6,7,8,9,10,11,12,13,14,15,0,17,18,19,20,16,23,24,0,25,0,21,83
2,3,6,1,7,0,4,12,0,0,9,10,11,18,13,15,16,0,17,19,21,22,23,24,25,88
1,2,3,6,7,8,9,10,11,12,14,15,16,18,0,20,21,22,23,0,0,25,0,24,19,111
1,7,0,3,4,0,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,27
1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,19,20,21,0,23,24,0,25,22,47
0,0,6,2,0,10,4,7,1,8,3,9,12,13,14,15,17,18,19,20,21,22,23,24,25,56
1,2,0,4,5,6,7,3,10,11,0,14,9,15,16,13,20,0,21,18,19,24,25,22,23,208
0,1,3,2,4,6,7,5,0,0,0,0,8,9,11,12,14,16,17,19,20,21,22,23,25,42
1,2,4,5,6,7,8,9,11,12,0,14,0,16,17,13,19,23,24,25,21,0,15,0,0,150
0,6,1,2,4,5,0,7,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,6
1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,23,24,25,0,22,22
0,0,5,2,3,4,1,6,7,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,25,14
1,2,3,4,5,6,7,8,9,11,12,13,15,16,17,18,19,20,21,22,23,24,0,0,25,50
4,5,1,2,3,0,11,6,7,8,10,0,13,14,15,16,17,18,19,20,21,22,23,24,25,20
1,2,3,4,5,6,7,8,9,10,11,12,0,13,15,17,18,19,14,22,23,24,25,20,0,47
0,0,6,1,0,2,3,5,8,13,9,10,11,12,0,14,15,17,18,20,21,22,23,24,25,34
1,2,3,4,5,6,7,8,9,10,11,12,13,0,15,16,18,20,14,0,0,25,21,0,23,104
0,0,5,0,1,2,3,4,0,7,8,9,11,12,13,15,17,18,19,20,21,22,23,24,25,10
1,2,3,5,6,7,8,10,12,13,14,15,16,17,18,20,0,22,23,0,25,21,0,0,24,45
2,3,0,5,1,0,0,4,0,6,8,10,11,12,13,15,17,18,19,20,21,22,23,24,25,10
1,2,3,4,5,6,7,9,10,11,12,15,16,17,0,19,20,22,0,18,25,0,0,23,24,65
6,0,7,4,0,5,1,2,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,24,25,43
1,3,4,5,6,7,9,10,0,11,13,19,14,16,12,18,15,21,22,0,23,24,20,25,17,208
4,0,0,1,2,3,0,5,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,8
1,2,3,4,5,6,7,9,10,11,12,13,0,17,18,19,20,14,0,0,24,25,21,22,23,80
8,2,0,6,0,0,4,0,5,7,13,9,10,11,12,0,14,15,19,20,21,22,23,24,25,44
2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,0,22,24,23,0,21,0,0,0,114
2,3,7,0,1,0,11,0,8,9,10,16,12,13,14,15,0,17,18,19,20,21,22,24,25,39
1,2,4,5,6,7,8,9,11,13,14,15,16,18,19,20,21,0,23,24,25,0,22,0,0,22
0,4,0,1,2,3,0,5,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,4
1,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,0,22,23,24,25,21,0,0,21
2,0,4,1,0,0,0,3,5,6,7,9,10,11,12,13,14,15,16,17,20,21,22,23,24,10
1,3,4,6,7,8,10,11,12,13,14,15,16,17,18,0,20,21,22,24,19,25,0,0,0,44
0,6,2,8,4,5,0,3,7,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,31
1,2,4,5,6,0,7,8,10,11,12,13,9,0,14,18,19,20,21,15,23,24,25,22,16,158
4,5,0,1,3,6,0,7,0,8,9,10,11,12,14,15,16,17,18,19,21,22,23,24,25,28
1,2,4,5,0,7,8,10,11,6,13,14,15,16,12,19,20,21,22,0,24,25,23,0,18,123
4,0,1,3,8,0,9,6,7,0,10,5,11,12,13,15,16,17,18,19,21,22,23,24,25,49
1,2,3,4,5,7,8,9,10,11,14,0,16,17,18,19,15,21,0,23,24,25,20,22,0,119
0,2,4,1,6,0,3,9,5,0,7,8,11,16,12,13,14,15,0,17,19,21,23,24,25,51
1,2,4,5,6,7,8,0,11,0,13,14,9,16,12,18,21,15,22,17,0,25,0,23,24,147
2,0,4,7,0,10,3,11,0,8,9,15,0,12,13,14,16,0,17,19,20,21,22,24,25,81
1,2,4,5,6,7,13,8,9,11,12,0,19,10,20,0,0,23,24,0,21,0,22,16,25,243
3,0,1,2,0,8,4,5,6,7,9,14,10,11,12,13,15,0,18,19,21,22,23,24,25,52
1,2,3,5,6,7,8,9,0,11,13,14,16,10,17,18,20,15,0,22,24,25,0,21,23,128
2,0,5,0,1,4,10,6,0,7,15,8,12,13,14,0,16,17,18,19,20,21,22,23,24,50
1,2,5,6,8,9,10,11,12,13,14,0,17,18,19,20,16,21,0,0,25,0,22,23,24,106
2,0,0,0,5,0,3,4,6,1,7,8,10,11,14,15,16,17,18,19,20,21,22,23,25,19
1,2,3,4,5,7,8,9,11,12,0,14,15,16,17,13,18,21,24,0,25,20,0,23,0,98
0,1,0,4,0,2,3,10,6,7,8,9,11,0,12,13,15,17,18,19,20,21,23,24,25,32
1,2,3,4,5,6,7,9,11,12,14,15,16,17,18,19,22,21,0,24,0,25,23,0,0,156
0,0,4,0,0,2,3,0,5,6,7,8,10,11,14,15,16,17,19,20,21,22,23,24,25,4
2,3,4,6,7,8,9,11,12,14,15,16,17,18,19,20,21,23,24,0,0,0,0,0,25,25
5,6,1,2,3,0,0,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,11
1,2,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,21,0,22,23,24,20,0,25,91
0,0,1,8,2,3,4,6,13,9,10,11,17,12,14,15,16,0,18,19,20,21,22,24,25,51
1,2,3,4,5,7,8,9,10,11,12,14,16,17,18,19,20,23,0,0,24,25,21,0,22,111
8,2,5,0,1,0,3,10,6,7,13,9,0,11,12,0,14,15,17,18,21,22,23,24,25,48
1,2,4,7,8,9,10,12,13,14,15,16,17,18,19,20,21,0,0,24,0,25,22,23,0,70
6,0,1,2,4,0,5,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,17
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,0,20,21,23,25,19,0,19
4,2,6,0,3,10,5,12,8,9,16,11,0,13,15,21,17,18,19,20,0,22,23,24,25,73
1,2,3,4,6,7,8,9,0,13,14,0,16,11,17,19,15,22,0,18,24,20,21,25,23,197
1,2,0,0,0,0,7,3,4,5,6,15,9,11,13,14,0,16,17,18,19,20,21,22,23,25
1,2,3,4,5,6,8,9,10,11,12,13,0,15,16,18,19,14,23,0,0,20,0,0,24,78
3,4,0,7,5,9,0,6,0,0,0,11,13,14,15,16,17,18,19,20,21,22,23,24,25,51
1,0,3,5,6,8,2,9,11,12,13,15,10,18,0,19,14,22,16,25,0,20,0,24,0,128
4,1,0,2,3,5,0,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,10
1,3,4,5,6,7,8,9,10,11,0,13,14,15,17,12,18,24,20,21,23,19,0,25,22,185
3,1,0,2,0,4,0,6,7,8,9,10,11,12,13,14,15,17,18,19,20,22,23,24,25,11
1,2,4,6,7,8,9,11,12,13,14,15,16,0,17,19,21,0,22,18,24,20,0,25,23,149
4,5,1,2,3,11,0,7,8,9,10,16,0,12,14,15,17,18,13,19,20,21,22,23,24,107
1,2,3,4,5,6,7,8,9,10,11,12,13,20,0,16,17,18,15,21,23,24,25,14,0,160
1,12,4,0,0,3,0,0,6,9,16,11,13,14,15,0,17,18,19,20,21,22,23,24,25,59
1,2,4,5,6,7,9,10,0,14,15,16,17,12,20,0,0,22,18,24,21,0,23,0,25,145
0,5,1,2,3,10,0,7,8,9,6,11,12,14,15,16,17,18,19,20,21,22,23,24,25,52
1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,0,17,19,21,0,23,18,24,25,22,106
5,4,1,3,8,10,6,7,13,15,0,11,12,0,0,16,17,18,19,20,21,22,23,24,25,81
7,1,3,4,5,0,2,8,10,12,13,14,15,9,17,19,20,22,18,0,24,25,21,0,23,185
2,0,4,5,7,1,9,0,11,0,8,0,10,0,12,14,15,16,17,19,20,21,22,24,25,40
1,2,3,4,6,7,8,9,10,13,14,15,16,18,19,0,0,22,24,25,20,0,21,0,0,62
0,3,0,4,6,0,1,0,11,7,8,9,10,18,14,15,16,0,17,19,20,21,22,24,25,70
2,0,5,6,9,10,3,12,14,15,16,11,18,19,20,17,22,23,24,0,21,0,0,25,0,163
3,5,1,2,0,9,10,6,7,8,16,22,11,12,15,21,17,18,19,20,0,0,23,24,25,145
1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,20,0,22,0,24,25,21,0,23,44
0,0,2,5,6,1,9,3,12,11,7,15,10,0,0,14,0,17,18,19,20,21,23,24,25,85
1,2,3,4,5,6,9,10,11,13,15,0,16,18,0,20,17,0,23,19,0,21,0,22,25,159
0,2,4,0,0,1,3,0,11,6,7,0,9,10,12,14,15,17,18,19,20,21,23,24,25,43
1,3,4,5,7,8,10,11,12,13,14,15,16,17,18,0,0,20,0,25,0,19,23,24,0,105
4,5,7,1,3,0,16,8,13,9,10,0,11,12,14,15,21,17,18,19,20,0,22,23,25,113
2,7,3,4,5,1,8,0,9,10,6,11,13,14,15,17,12,0,19,22,23,25,20,0,21,147
5,7,1,2,3,4,0,8,13,9,10,11,12,15,20,16,17,18,0,19,21,22,23,24,25,99
1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,0,19,20,21,23,18,0,24,25,116
0,3,4,0,1,2,9,0,5,6,7,0,11,12,13,14,15,16,18,19,20,21,22,23,25,16
1,2,3,4,6,7,8,9,10,0,12,13,14,15,11,17,18,19,24,16,0,25,0,23,0,99
2,6,0,4,0,1,3,10,0,0,7,8,9,17,11,13,15,16,0,18,20,21,22,24,25,72
1,2,3,4,6,7,8,10,11,12,13,14,0,17,18,19,21,0,22,25,0,0,15,0,23,98
3,4,5,0,2,8,9,6,1,7,10,0,14,0,15,16,17,18,19,20,21,22,23,24,25,70
1,2,3,5,6,7,9,10,11,12,13,14,15,16,17,18,25,0,0,22,24,19,21,20,0,164
5,1,2,3,9,0,6,0,7,8,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,35
1,2,3,4,5,7,8,9,10,11,12,13,14,15,16,17,24,19,25,0,23,0,20,22,21,199
5,1,3,8,4,0,6,0,7,9,10,11,12,13,14,15,16,17,18,19,20,21,23,24,25,24
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,0,19,21,22,23,24,0,20,59
0,0,0,5,4,7,1,3,2,13,0,8,9,11,19,14,16,17,18,0,20,22,23,24,25,66
1,3,4,5,6,8,9,10,0,12,13,14,15,11,19,0,20,21,0,18,0,0,23,24,25,160
4,1,6,2,3,0,5,0,7,8,9,10,11,12,13,14,16,18,19,20,21,22,23,24,25,11
1,2,3,5,6,7,8,9,11,0,12,13,15,10,16,18,19,14,21,0,23,24,25,22,20,196
4,5,1,2,3,10,12,6,7,9,21,17,13,14,15,16,18,0,19,20,0,22,23,24,25,140
1,3,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,0,23,24,25,22,0,44
3,0,0,1,2,9,4,5,7,8,0,10,11,12,13,15,16,17,18,19,20,21,22,23,25,12
1,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,24,0,0,25,0,50
4,0,0,2,3,0,5,6,7,8,9,10,11,13,14,15,16,17,18,19,21,22,23,24,25,4
1,2,3,4,5,6,8,9,11,12,13,14,15,16,17,18,19,0,0,0,23,24,20,21,22,63
1,0,4,0,7,2,0,0,0,5,8,9,10,11,12,14,16,17,18,20,21,22,23,24,25,19
3,4,6,7,8,9,10,11,12,14,0,15,16,18,19,22,21,23,0,25,0,17,0,0,24,261
8,3,0,5,2,0,4,6,1,7,15,9,11,12,13,0,16,17,18,19,21,22,23,24,25,54
0,3,4,5,6,1,9,10,11,12,8,13,15,16,0,19,14,21,22,17,24,20,0,25,23,146
1,0,3,0,6,2,9,0,10,5,7,0,16,0,13,14,8,15,17,19,20,21,23,24,25,84
1,2,3,4,5,7,8,9,11,13,14,15,16,17,25,20,22,23,19,0,24,0,0,0,0,209
4,1,7,2,3,10,5,8,14,9,16,11,13,0,15,17,18,0,19,20,21,22,23,24,25,95
1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,21,0,22,23,24,19,25,0,65
0,5,1,2,4,0,6,7,8,9,10,11,13,14,15,16,17,18,19,20,21,22,23,24,25,10
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,0,0,0
4,1,6,2,3,0,5,0,7,8,9,10,11,13,14,15,17,18,19,20,21,22,23,24,25,11
1,2,4,5,6,7,8,9,15,10,12,13,0,14,11,17,18,20,16,22,23,24,19,25,0,190
0,5,0,7,2,0,4,6,0,8,9,10,11,12,13,14,15,16,17,18,19,20,23,24,25,16
1,2,3,4,5,6,7,8,10,11,0,13,14,15,16,12,20,22,23,24,0,18,25,0,0,98
7,0,3,4,0,2,5,6,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,45
1,2,0,5,6,7,8,4,10,11,12,18,9,13,16,24,22,14,15,21,17,0,19,20,25,284
0,6,1,0,2,3,0,5,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,24,18
1,2,3,4,5,6,7,9,11,12,13,14,15,0,16,0,18,20,21,17,23,19,25,0,22,117
2,0,0,0,0,0,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,20,21,24,25,2
1,2,4,5,6,7,8,9,10,12,13,14,15,16,19,20,21,0,23,24,0,0,22,0,0,22
0,2,1,0,0,8,11,4,5,7,9,0,12,18,13,15,16,17,0,19,21,22,23,24,25,74
1,2,3,4,5,7,8,9,13,0,0,15,16,12,18,0,14,23,17,25,19,21,0,24,0,134
2,0,4,0,0,1,9,12,5,6,8,16,13,0,14,15,0,17,18,19,21,22,23,24,25,58
1,2,3,5,6,8,9,11,0,12,14,16,10,18,20,0,22,17,0,0,21,23,24,0,25,178
0,0,3,0,4,1,2,11,12,5,6,10,17,0,13,14,20,15,16,18,19,0,22,23,25,119
1,2,4,5,6,7,8,10,0,12,13,16,17,11,19,20,14,23,25,0,21,22,0,0,0,192
4,5,2,7,3,0,10,1,12,8,9,11,6,13,0,15,17,18,19,20,21,22,23,24,25,71
1,2,3,4,5,6,7,8,10,0,12,13,14,15,11,17,0,19,20,16,22,18,24,25,21,115
3,0,2,1,7,0,9,5,6,12,0,8,10,11,0,13,14,15,16,18,19,20,22,23,25,49
1,2,3,4,5,6,7,8,9,11,13,14,0,17,18,24,0,16,0,22,0,19,20,23,21,293
1,5,0,2,7,3,4,6,0,0,8,9,10,11,12,13,14,15,16,17,19,21,22,23,24,28
1,2,3,4,5,0,8,9,10,0,7,14,15,16,11,13,18,20,21,17,23,19,25,0,22,132
3,0,11,0,0,1,0,2,4,5,6,9,12,0,13,14,15,16,17,18,20,21,22,23,24,45
2,4,5,6,7,8,0,10,11,12,14,9,17,18,19,0,16,23,0,24,20,22,0,25,0,141
0,2,0,13,6,0,0,1,5,9,10,0,11,12,14,15,16,17,19,20,21,22,23,24,25,70
1,2,3,4,5,6,7,10,11,12,13,14,0,17,18,20,0,22,0,16,21,0,23,0,25,205
1,0,0,0,6,0,2,0,3,5,7,9,10,11,12,13,14,15,16,18,19,21,22,23,25,15
2,3,4,5,6,7,9,11,12,14,15,17,18,19,20,21,0,0,22,25,0,0,23,24,0,91
3,0,5,0,1,0,2,0,6,7,8,9,10,12,13,15,16,17,18,19,20,21,22,24,25,13
2,3,4,7,13,9,10,11,5,0,14,15,16,12,18,19,20,22,24,0,25,23,0,17,0,164
1,3,4,9,0,5,6,7,8,0,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25,34
1,3,8,4,5,7,2,0,10,11,12,13,9,15,16,17,18,14,0,22,23,24,20,21,25,135
4,11,0,6,2,3,0,0,7,8,9,10,17,13,14,15,16,18,19,0,20,21,22,23,24,107
1,2,3,4,6,7,9,10,0,12,25,0,15,11,17,0,0,21,16,22,14,13,18,20,23,317
1,0,2,0,3,4,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,4
1,2,3,4,5,6,7,8,9,10,11,12,13,14,0,23,16,18,20,15,0,17,24,25,22,142
3,5,6,0,1,2,13,8,0,0,16,10,11,14,15,0,17,18,19,20,21,22,23,24,25,107
1,2,3,4,5,6,7,8,9,10,11,12,14,0,16,0,20,0,13,23,18,24,21,22,0,125
3,0,0,0,5,1,2,0,4,0,8,9,10,12,13,14,15,16,17,19,20,21,22,23,24,14
1,2,3,4,5,7,8,10,13,15,16,17,18,19,20,21,22,0,0,25,0,0,23,24,0,47
0,7,2,4,0,1,6,3,10,5,0,0,8,0,11,13,14,15,16,18,19,20,21,22,23,44
1,2,3,4,5,6,8,9,10,13,0,14,16,0,19,20,0,21,17,0,0,15,24,23,25,201
0,0,0,6,1,2,3,4,0,8,9,10,11,12,13,14,15,17,18,19,20,22,23,24,25,6
1,2,3,5,7,8,9,10,11,12,13,14,15,16,17,18,19,0,21,0,25,0,20,22,0,64
1,0,0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,24,25,2
1,2,3,4,5,6,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,0,24,25,0,49
0,1,2,0,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,3
1,3,4,5,6,7,8,9,10,11,12,13,0,15,17,18,19,20,16,0,23,24,25,21,22,74
2,0,4,0,1,7,3,10,5,6,0,8,0,11,13,14,15,17,18,19,21,22,23,24,25,23
1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,19,22,0,23,24,0,20,0,0,42
9,6,0,1,2,3,5,0,7,8,15,10,12,13,14,16,22,17,18,19,20,0,23,24,25,99
2,3,4,5,6,7,8,9,0,10,12,13,14,16,11,18,19,20,21,22,23,0,25,0,17,166
0,0,6,1,2,3,5,7,0,8,9,10,11,12,14,15,16,17,18,19,20,21,22,24,25,13
2,3,4,5,6,7,8,9,10,11,12,13,14,0,17,18,22,0,16,23,24,19,20,0,25,174
8,0,4,2,1,3,9,0,5,7,0,0,10,11,12,16,13,17,18,19,20,21,22,23,25,95
1,2,3,4,5,7,8,9,10,11,0,12,0,15,0,19,22,0,16,18,25,13,21,23,24,198
0,5,1,2,3,4,10,6,7,8,9,0,11,12,13,14,15,17,18,19,21,22,23,24,25,15
1,2,3,4,5,6,7,8,9,10,12,13,14,0,16,17,18,19,15,21,22,23,25,20,0,35
0,2,7,0,0,1,10,4,0,8,9,0,11,12,13,14,16,17,18,19,20,21,23,24,25,26
2,3,4,5,6,7,9,12,13,14,15,16,18,0,19,20,0,17,24,25,0,22,23,0,0,80
0,4,1,0,2,0,3,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,25,8
1,2,3,4,6,7,8,9,10,13,14,15,16,17,18,19,20,21,22,23,0,24,0,25,0,74
2,8,4,0,5,1,3,9,10,0,6,0,0,16,11,12,14,15,17,0,18,19,21,22,23,88
2,3,4,5,6,7,8,9,10,12,0,14,17,18,19,13,0,21,25,0,20,23,0,0,22,214
0,0,0,1,9,2,4,6,8,0,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,10
2,3,4,5,6,7,8,9,10,12,13,14,15,18,0,20,0,22,16,24,25,21,0,23,0,78
4,5,1,2,3,10,0,6,0,8,9,11,12,7,13,14,15,17,18,19,21,22,23,24,25,59
1,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,24,0,20,22,23,0,19,21,25,153
0,0,1,2,0,3,4,5,7,8,9,10,11,13,14,15,17,18,19,20,21,22,23,24,25,3
2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,23,0,24,25,0,21,0,44
1,7,6,3,4,5,11,12,8,9,0,10,17,13,14,15,16,0,18,19,20,22,23,24,25,78
1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,20,23,24,25,0,0,81
3,0,0,0,11,1,4,5,0,6,7,9,10,17,13,19,14,15,16,18,22,0,23,24,25,151
1,2,4,6,7,8,10,11,12,13,0,16,20,17,18,0,0,15,24,25,14,21,0,23,0,201
1,0,0,7,0,0,5,6,13,9,10,11,12,0,14,15,16,17,18,19,20,21,22,23,25,21
1,3,4,5,6,7,8,9,10,11,12,15,16,17,18,0,0,21,23,0,19,20,0,0,25,64
0,9,5,1,2,3,0,4,6,7,8,0,11,12,13,14,15,16,17,18,19,21,22,23,25,27
1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,0,20,21,23,24,19,25,0,0,44
1,7,3,4,5,13,6,2,0,10,0,0,8,0,9,0,14,15,17,18,19,20,21,22,24,86
